TACCOUNTALLOCLINK,,,,,,/TACCOUNTALLOCLINK
COA.ID,CHART_OF_ACCOUNT.T_ACCOUNT.NUMBER,JVD.ID,CHART_OF_ACCOUNT.BOOK.NAME,ID,TREATMENT.NAME,
Treasury|19811105,19811105,Option MF_Expiry Date Premium Reclass|Cash Analysis Projected|Credit,Treasury,Treasury|19811105|Option MF_Expiry Date Premium Reclass|Cash Analysis Projected|Credit|DCI Premium,DCI Premium,
Treasury|19811105,19811105,PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY (NI)|Cash Analysis Projected|Credit,Treasury,Treasury|19811105|PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY (NI)|Cash Analysis Projected|Credit|FXO,FXO,
Treasury|19811105,19811105,PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY (NI)|Cash Analysis Projected|Credit,Treasury,Treasury|19811105|PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY (NI)|Cash Analysis Projected|Credit|MMLD FXO,MMLD FXO,
Treasury|19811105,19811105,MMLD FXO_TD_Daily Accrual|Accounting MMLD Daily Accrual|Credit,Treasury,Treasury|19811105|MMLD FXO_TD_Daily Accrual|Accounting MMLD Daily Accrual|Credit|MMLD FXO,MMLD FXO,
Treasury|19811105,19811105,PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY (NI)|Cash Analysis Projected|Credit,Treasury,Treasury|19811105|PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY (NI)|Cash Analysis Projected|Credit|MMLD Rate,MMLD Rate,
Treasury|19811105,19811105,PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY (NI)|Cash Analysis Projected|Credit,Treasury,Treasury|19811105|PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY (NI)|Cash Analysis Projected|Credit|FX Forward,FX Forward,
Treasury|19811105,19811105,FX Option_MF_Termination Fee|Cash Analysis Projected|Credit,Treasury,Treasury|19811105|FX Option_MF_Termination Fee|Cash Analysis Projected|Credit|MMLD FXO,MMLD FXO,
Treasury|19811105,19811105,MMLD FXO_TD_Closing Date Premium Reclass_FCY_IDR|Accounting MMLD Full Premium IDR|Credit,Treasury,Treasury|19811105|MMLD FXO_TD_Closing Date Premium Reclass_FCY_IDR|Accounting MMLD Full Premium IDR|Credit|MMLD FXO,MMLD FXO,
Treasury|19811105,19811105,MMLD Rate_MF_Expiry Date Premium Reclass|Cash Analysis Projected|Credit,Treasury,Treasury|19811105|MMLD Rate_MF_Expiry Date Premium Reclass|Cash Analysis Projected|Credit|MMLD Rate,MMLD Rate,
Treasury|19811105,19811105,MMLD FXO_MF_Expiry Date Premium Reclass|Cash Analysis Projected|Credit,Treasury,Treasury|19811105|MMLD FXO_MF_Expiry Date Premium Reclass|Cash Analysis Projected|Credit|MMLD FXO,MMLD FXO,
Treasury|19811105,19811105,CCS/IRS_MF_Pay Date Termination Fee|Cash Analysis Projected|Credit,Treasury,Treasury|19811105|CCS/IRS_MF_Pay Date Termination Fee|Cash Analysis Projected|Credit|MMLD Rate,MMLD Rate,
Treasury|19811105,19811105,CCS/IRS_Leg_Daily Interest Accrued_Rec|Portfolio Instrument Accrued|Credit,Treasury,Treasury|19811105|CCS/IRS_Leg_Daily Interest Accrued_Rec|Portfolio Instrument Accrued|Credit|MMLD Rate,MMLD Rate,
Treasury|19811105,19811105,MMLD FXO_MF_MMLD Yield Pay Date PL|Cash Analysis Projected|Credit,Treasury,Treasury|19811105|MMLD FXO_MF_MMLD Yield Pay Date PL|Cash Analysis Projected|Credit|MMLD FXO,MMLD FXO,
Treasury|19811105,19811105,MMLD Rate_MF_Pay Date Yield PL|Cash Analysis Projected|Credit,Treasury,Treasury|19811105|MMLD Rate_MF_Pay Date Yield PL|Cash Analysis Projected|Credit|MMLD Rate,MMLD Rate,
Treasury|19811105,19811105,MMLD Rate_MF_Closing Date Premium Reclass|Cash Analysis Projected|Credit,Treasury,Treasury|19811105|MMLD Rate_MF_Closing Date Premium Reclass|Cash Analysis Projected|Credit|MMLD Rate,MMLD Rate,
Treasury|19811105,19811105,CCS/IRS_Leg_Daily Interest Accrued_Pay|Portfolio Instrument Accrued|Credit,Treasury,Treasury|19811105|CCS/IRS_Leg_Daily Interest Accrued_Pay|Portfolio Instrument Accrued|Credit|MMLD Rate,MMLD Rate,
Treasury|19811105,19811105,DepoLoan_TD_Daily Interest Accrual_FCY_IDR|PSAK Accrued IDR|Debit,Treasury,Treasury|19811105|DepoLoan_TD_Daily Interest Accrual_FCY_IDR|PSAK Accrued IDR|Debit|Borrowing,Borrowing,
Treasury|19811105,19811105,DepoLoan_MF_Pay Date Interest PL_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit,Treasury,Treasury|19811105|DepoLoan_MF_Pay Date Interest PL_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit|Placement,Placement,
Treasury|19811105,19811105,DepoLoan_TD_Daily Interest Accrual_FCY_IDR|PSAK Accrued IDR|Debit,Treasury,Treasury|19811105|DepoLoan_TD_Daily Interest Accrual_FCY_IDR|PSAK Accrued IDR|Debit|Placement,Placement,
Treasury|19811105,19811105,Repo_TD_Daily Interest Accrual_FCY_IDR|PSAK Accrued IDR|Debit,Treasury,Treasury|19811105|Repo_TD_Daily Interest Accrual_FCY_IDR|PSAK Accrued IDR|Debit|Reverse Repo,Reverse Repo,
Treasury|19811105,19811105,Repo_MF_Pay Date Interest PL_FCY_IDR|PSAK FI Interest Income IDR|Debit,Treasury,Treasury|19811105|Repo_MF_Pay Date Interest PL_FCY_IDR|PSAK FI Interest Income IDR|Debit|Repo,Repo,
Treasury|19811105,19811105,Repo_TD_Daily Interest Accrual_FCY_IDR|PSAK Accrued IDR|Debit,Treasury,Treasury|19811105|Repo_TD_Daily Interest Accrual_FCY_IDR|PSAK Accrued IDR|Debit|Repo,Repo,
Treasury|19811105,19811105,FX_MF_Settle Date Payout_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit,Treasury,Treasury|19811105|FX_MF_Settle Date Payout_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit|FX NDF,FX NDF,
Treasury|19811105,19811105,Bond_TD_Daily Interest Accrual_FCY_IDR|PSAK Accrued IDR|Debit,Treasury,Treasury|19811105|Bond_TD_Daily Interest Accrual_FCY_IDR|PSAK Accrued IDR|Debit|Bond FVOCI,Bond FVOCI,
Treasury|19811105,19811105,Bond_MF_Daily Interest Accrual PL_FCY_IDR|PSAK FI Interest Income IDR|Debit,Treasury,Treasury|19811105|Bond_MF_Daily Interest Accrual PL_FCY_IDR|PSAK FI Interest Income IDR|Debit|Bond FVOCI,Bond FVOCI,
Treasury|19811105,19811105,Bond_TD_Trade Date Sell RPL_FCY_IDR|PSAK Pure RPL IDR|Debit,Treasury,Treasury|19811105|Bond_TD_Trade Date Sell RPL_FCY_IDR|PSAK Pure RPL IDR|Debit|Bond FVTPL,Bond FVTPL,
Treasury|19811105,19811105,Bond_MF_Daily Interest Accrual PL_FCY_IDR|PSAK FI Interest Income IDR|Debit,Treasury,Treasury|19811105|Bond_MF_Daily Interest Accrual PL_FCY_IDR|PSAK FI Interest Income IDR|Debit|Bond FVTPL,Bond FVTPL,
Treasury|19811105,19811105,Bond_TD_Daily MtM Trade Contract Ref BUPL_FCY_IDR|Portfolio Book Unrealized Profit and Loss IDR|Debit,Treasury,Treasury|19811105|Bond_TD_Daily MtM Trade Contract Ref BUPL_FCY_IDR|Portfolio Book Unrealized Profit and Loss IDR|Debit|Bond FVTPL,Bond FVTPL,
Treasury|19811105,19811105,Bond_TD_Daily Interest Accrual_FCY_IDR|PSAK Accrued IDR|Debit,Treasury,Treasury|19811105|Bond_TD_Daily Interest Accrual_FCY_IDR|PSAK Accrued IDR|Debit|Bond FVTPL,Bond FVTPL,
Treasury|19811105,19811105,Bond_TD_Daily Interest Accrual_FCY_IDR|PSAK Accrued IDR|Debit,Treasury,Treasury|19811105|Bond_TD_Daily Interest Accrual_FCY_IDR|PSAK Accrued IDR|Debit|Bond Amortised Cost,Bond Amortised Cost,
Treasury|19811105,19811105,Bond_TD_Trade Date Sell RPL_FCY_IDR|PSAK Pure RPL IDR|Debit,Treasury,Treasury|19811105|Bond_TD_Trade Date Sell RPL_FCY_IDR|PSAK Pure RPL IDR|Debit|Bond FVOCI,Bond FVOCI,
Treasury|19811105,19811105,Bond_TD_Daily Premium/Discount Amortization_FCY_IDR|Portfolio Realized Deprec P/L split by Price (IDR)|Debit,Treasury,Treasury|19811105|Bond_TD_Daily Premium/Discount Amortization_FCY_IDR|Portfolio Realized Deprec P/L split by Price (IDR)|Debit|Bond FVOCI,Bond FVOCI,
Treasury|19811105,19811105,Bond_MF_Daily Interest Accrual PL_FCY_IDR|PSAK FI Interest Income IDR|Debit,Treasury,Treasury|19811105|Bond_MF_Daily Interest Accrual PL_FCY_IDR|PSAK FI Interest Income IDR|Debit|Bond Amortised Cost,Bond Amortised Cost,
Treasury|19811105,19811105,PSAK_MF_Pay Date Non-Attributable Fee (As Fee) FCY_IDR|PSAK Cash Analysis Projected IDR|Debit,Treasury,Treasury|19811105|PSAK_MF_Pay Date Non-Attributable Fee (As Fee) FCY_IDR|PSAK Cash Analysis Projected IDR|Debit|Bond Amortised Cost,Bond Amortised Cost,
Treasury|19811105,19811105,PSAK_MF_Pay Date Non-Attributable Fee (As Fee) FCY_IDR|PSAK Cash Analysis Projected IDR|Debit,Treasury,Treasury|19811105|PSAK_MF_Pay Date Non-Attributable Fee (As Fee) FCY_IDR|PSAK Cash Analysis Projected IDR|Debit|Bond FVOCI,Bond FVOCI,
Treasury|19811105,19811105,PSAK_MF_Pay Date Non-Attributable Fee (As Fee) FCY_IDR|PSAK Cash Analysis Projected IDR|Debit,Treasury,Treasury|19811105|PSAK_MF_Pay Date Non-Attributable Fee (As Fee) FCY_IDR|PSAK Cash Analysis Projected IDR|Debit|Bond FVTPL,Bond FVTPL,
Treasury|19811105,19811105,Bond_TD_Daily Premium/Discount Amortization_FCY_IDR|Portfolio Realized Deprec P/L split by Price (IDR)|Debit,Treasury,Treasury|19811105|Bond_TD_Daily Premium/Discount Amortization_FCY_IDR|Portfolio Realized Deprec P/L split by Price (IDR)|Debit|Bond Amortised Cost,Bond Amortised Cost,
Treasury|19811105,19811105,Repo_MF_Pay Date Interest PL_FCY_IDR|PSAK FI Interest Income IDR|Debit,Treasury,Treasury|19811105|Repo_MF_Pay Date Interest PL_FCY_IDR|PSAK FI Interest Income IDR|Debit|Reverse Repo,Reverse Repo,
Treasury|19811105,19811105,FRA_MF_Pay Date Gain/Loss_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit,Treasury,Treasury|19811105|FRA_MF_Pay Date Gain/Loss_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit|FRA,FRA,
Treasury|19811105,19811105,CCS/IRS_MF_Closing Date Accrued Interest_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit,Treasury,Treasury|19811105|CCS/IRS_MF_Closing Date Accrued Interest_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit|CCS IRS,CCS IRS,
Treasury|19811105,19811105,CCS/IRS_MF_Pay Date Termination Fee_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit,Treasury,Treasury|19811105|CCS/IRS_MF_Pay Date Termination Fee_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit|CCS IRS,CCS IRS,
Treasury|19811105,19811105,CCS/IRS_MF_Pay Date Interest_Rec_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit,Treasury,Treasury|19811105|CCS/IRS_MF_Pay Date Interest_Rec_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit|CCS IRS,CCS IRS,
Treasury|19811105,19811105,CCS/IRS_MF_Pay Date Interest_Pay_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit,Treasury,Treasury|19811105|CCS/IRS_MF_Pay Date Interest_Pay_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit|CCS IRS,CCS IRS,
Treasury|19811105,19811105,CCS/IRS_Leg_Daily Interest Accrued_Rec_FCY_IDR|PSAK Instrument Accrued IDR Swaps|Debit,Treasury,Treasury|19811105|CCS/IRS_Leg_Daily Interest Accrued_Rec_FCY_IDR|PSAK Instrument Accrued IDR Swaps|Debit|CCS IRS,CCS IRS,
Treasury|19811105,19811105,Bond_MF_Daily Interest Accrual PL_FCY_IDR|PSAK FI Interest Income IDR|Debit,Treasury,Treasury|19811105|Bond_MF_Daily Interest Accrual PL_FCY_IDR|PSAK FI Interest Income IDR|Debit|Bond Issuance,Bond Issuance,
Treasury|19811105,19811105,Bond_TD_Daily Interest Accrual_FCY_IDR|PSAK Accrued IDR|Debit,Treasury,Treasury|19811105|Bond_TD_Daily Interest Accrual_FCY_IDR|PSAK Accrued IDR|Debit|Bond Issuance,Bond Issuance,
Treasury|19811105,19811105,CCS/IRS_Leg_Daily Interest Accrued_Pay_FCY_IDR|PSAK Instrument Accrued IDR Swaps|Debit,Treasury,Treasury|19811105|CCS/IRS_Leg_Daily Interest Accrued_Pay_FCY_IDR|PSAK Instrument Accrued IDR Swaps|Debit|CCS IRS,CCS IRS,
Treasury|19811105,19811105,Bond_TD_Daily Premium/Discount Amortization_FCY_IDR|Portfolio Realized Deprec P/L split by Price (IDR)|Debit,Treasury,Treasury|19811105|Bond_TD_Daily Premium/Discount Amortization_FCY_IDR|Portfolio Realized Deprec P/L split by Price (IDR)|Debit|Bond Issuance,Bond Issuance,
Treasury|19811105,19811105,Option MF_Expiry Date Premium Reclass_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit,Treasury,Treasury|19811105|Option MF_Expiry Date Premium Reclass_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit|FXO,FXO,
Treasury|19811105,19811105,Option MF_Expiry Date Premium Reclass_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit,Treasury,Treasury|19811105|Option MF_Expiry Date Premium Reclass_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit|Bond Option,Bond Option,
Treasury|19811105,19811105,Fund_MF_Pay Date Aggregated Dividends_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit,Treasury,Treasury|19811105|Fund_MF_Pay Date Aggregated Dividends_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit|Bond FVTPL,Bond FVTPL,
Treasury|19811105,19811105,PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY_IDR|Cash Analysis Projected|Debit,Treasury,Treasury|19811105|PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY_IDR|Cash Analysis Projected|Debit|Bond Amortised Cost,Bond Amortised Cost,
Treasury|19811105,19811105,PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY_IDR|Cash Analysis Projected|Debit,Treasury,Treasury|19811105|PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY_IDR|Cash Analysis Projected|Debit|Bond FVOCI,Bond FVOCI,
Treasury|19811105,19811105,PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY_IDR|Cash Analysis Projected|Debit,Treasury,Treasury|19811105|PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY_IDR|Cash Analysis Projected|Debit|Bond FVTPL,Bond FVTPL,
Treasury|19811105,19811105,PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY_IDR|Cash Analysis Projected|Debit,Treasury,Treasury|19811105|PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY_IDR|Cash Analysis Projected|Debit|Borrowing,Borrowing,
Treasury|19811105,19811105,PSAK_MF_Pay Date WIthholding Tax|Cash Analysis Projected|Debit,Treasury,Treasury|19811105|PSAK_MF_Pay Date WIthholding Tax|Cash Analysis Projected|Debit|Borrowing,Borrowing,
Treasury|19811105,19811105,Fund_MF_Pay Date Aggregated Dividends_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit,Treasury,Treasury|19811105|Fund_MF_Pay Date Aggregated Dividends_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit|Bond FVOCI,Bond FVOCI,
Treasury|19811105,19811105,Fund_MF_Pay Date Aggregated Dividends_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit,Treasury,Treasury|19811105|Fund_MF_Pay Date Aggregated Dividends_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit|Bond Amortised Cost,Bond Amortised Cost,
Treasury|19811105,19811105,Bond_TD_Daily Modification Fee Amortization_FCY_IDR|Portfolio Realized Deprec P/L split by Modification PV Fee (IDR)|Debit,Treasury,Treasury|19811105|Bond_TD_Daily Modification Fee Amortization_FCY_IDR|Portfolio Realized Deprec P/L split by Modification PV Fee (IDR)|Debit|Bond FVOCI,Bond FVOCI,
Treasury|19811105,19811105,BN_MF_Value Date Premium PnL|PSAK Cash Analysis Projected IDR|Debit,Treasury,Treasury|19811105|BN_MF_Value Date Premium PnL|PSAK Cash Analysis Projected IDR|Debit|Bank Notes Commodity Fwd,Bank Notes Commodity Fwd,
Treasury|19811105,19811105,BN_MF_Value Date Premium PnL|PSAK Cash Analysis Projected IDR|Debit,Treasury,Treasury|19811105|BN_MF_Value Date Premium PnL|PSAK Cash Analysis Projected IDR|Debit|Bank Notes Commodity Spot,Bank Notes Commodity Spot,
Treasury|19811105,19811105,BN_TD_Value Date Nominal PnL|PSAK Nominal Amt IDR|Debit,Treasury,Treasury|19811105|BN_TD_Value Date Nominal PnL|PSAK Nominal Amt IDR|Debit|Bank Notes Commodity Fwd,Bank Notes Commodity Fwd,
Treasury|19811105,19811105,BN_TD_Value Date Nominal PnL|PSAK Nominal Amt IDR|Debit,Treasury,Treasury|19811105|BN_TD_Value Date Nominal PnL|PSAK Nominal Amt IDR|Debit|Bank Notes Commodity Spot,Bank Notes Commodity Spot,
Treasury|19811105,19811105,PSAK_TD_Daily Non-Attributable Fee Amortization_FCY_IDR|Fee Realized Non-Attributable Linear IDR|Debit,Treasury,Treasury|19811105|PSAK_TD_Daily Non-Attributable Fee Amortization_FCY_IDR|Fee Realized Non-Attributable Linear IDR|Debit|Bond Issuance,Bond Issuance,
Treasury|19811105,19811105,FX_MF_Pay Date FX Position IDR Strong Currency|PSAK Nominal Amt IDR Currency One|Debit,Treasury,Treasury|19811105|FX_MF_Pay Date FX Position IDR Strong Currency|PSAK Nominal Amt IDR Currency One|Debit|FX Spot,FX Spot,
Treasury|19811105,19811105,FX_MF_Pay Date FX Position IDR Strong Currency|PSAK Nominal Amt IDR Currency One|Debit,Treasury,Treasury|19811105|FX_MF_Pay Date FX Position IDR Strong Currency|PSAK Nominal Amt IDR Currency One|Debit|CCS IRS,CCS IRS,
Treasury|19811105,19811105,FX_MF_Pay Date FX Position Reval|PSAK FX Revaluation Amount|Debit,Treasury,Treasury|19811105|FX_MF_Pay Date FX Position Reval|PSAK FX Revaluation Amount|Debit|CCS IRS,CCS IRS,
Treasury|19811105,19811105,FX_MF_Pay Date FX Position Reval|PSAK FX Revaluation Amount|Debit,Treasury,Treasury|19811105|FX_MF_Pay Date FX Position Reval|PSAK FX Revaluation Amount|Debit|FX Swap,FX Swap,
Treasury|19811105,19811105,FX_MF_Pay Date FX Position Reval|PSAK FX Revaluation Amount|Debit,Treasury,Treasury|19811105|FX_MF_Pay Date FX Position Reval|PSAK FX Revaluation Amount|Debit|FX Forward,FX Forward,
Treasury|19811105,19811105,FX_MF_Pay Date FX Position Reval|PSAK FX Revaluation Amount|Debit,Treasury,Treasury|19811105|FX_MF_Pay Date FX Position Reval|PSAK FX Revaluation Amount|Debit|FX Spot,FX Spot,
Treasury|19811105,19811105,FX_MF_Pay Date FX Position IDR Strong Currency|PSAK Nominal Amt IDR Currency One|Debit,Treasury,Treasury|19811105|FX_MF_Pay Date FX Position IDR Strong Currency|PSAK Nominal Amt IDR Currency One|Debit|FX Swap,FX Swap,
Treasury|19811105,19811105,FX_MF_Pay Date FX Position IDR Strong Currency|PSAK Nominal Amt IDR Currency One|Debit,Treasury,Treasury|19811105|FX_MF_Pay Date FX Position IDR Strong Currency|PSAK Nominal Amt IDR Currency One|Debit|FX Forward,FX Forward,
Treasury|19811105,19811105,Bond_TD_Daily Attributable Fee Amortization_FCY_IDR|Portfolio Realized Deprec P/L split by Attributable Fee (IDR)|Debit,Treasury,Treasury|19811105|Bond_TD_Daily Attributable Fee Amortization_FCY_IDR|Portfolio Realized Deprec P/L split by Attributable Fee (IDR)|Debit|Bond FVOCI,Bond FVOCI,
Treasury|19811105,19811105,FX Option_MF_Termination Fee_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit,Treasury,Treasury|19811105|FX Option_MF_Termination Fee_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit|FXO,FXO,
Treasury|19811105,19811105,MM_TD_Daily Attributable Fee Amortization_FCY_IDR|PSAK Realized Depreciation IDR|Debit,Treasury,Treasury|19811105|MM_TD_Daily Attributable Fee Amortization_FCY_IDR|PSAK Realized Depreciation IDR|Debit|Placement,Placement,
Treasury|19811105,19811105,MM_TD_Daily Attributable Fee Amortization_FCY_IDR|PSAK Realized Depreciation IDR|Debit,Treasury,Treasury|19811105|MM_TD_Daily Attributable Fee Amortization_FCY_IDR|PSAK Realized Depreciation IDR|Debit|Borrowing,Borrowing,
Treasury|19811105,19811105,Bond_TD_Daily Attributable Fee Amortization_FCY_IDR|Portfolio Realized Deprec P/L split by Attributable Fee (IDR)|Debit,Treasury,Treasury|19811105|Bond_TD_Daily Attributable Fee Amortization_FCY_IDR|Portfolio Realized Deprec P/L split by Attributable Fee (IDR)|Debit|Bond Amortised Cost,Bond Amortised Cost,
Treasury|19811105,19811105,MM_TD_Daily Attributable Fee Amortization_FCY_IDR|PSAK Realized Depreciation IDR|Debit,Treasury,Treasury|19811105|MM_TD_Daily Attributable Fee Amortization_FCY_IDR|PSAK Realized Depreciation IDR|Debit|Reverse Repo,Reverse Repo,
Treasury|19811105,19811105,Bond_TD_Daily Attributable Fee Amortization_FCY_IDR|Portfolio Realized Deprec P/L split by Attributable Fee (IDR)|Debit,Treasury,Treasury|19811105|Bond_TD_Daily Attributable Fee Amortization_FCY_IDR|Portfolio Realized Deprec P/L split by Attributable Fee (IDR)|Debit|Bond Issuance,Bond Issuance,
Treasury|19811105,19811105,MM_TD_Daily Attributable Fee Amortization_FCY_IDR|PSAK Realized Depreciation IDR|Debit,Treasury,Treasury|19811105|MM_TD_Daily Attributable Fee Amortization_FCY_IDR|PSAK Realized Depreciation IDR|Debit|Repo,Repo,
Treasury|19811105,19811105,PSAK_TD_Daily Non-Attributable Fee Amortization_FCY_IDR|Fee Realized Non-Attributable Linear IDR|Debit,Treasury,Treasury|19811105|PSAK_TD_Daily Non-Attributable Fee Amortization_FCY_IDR|Fee Realized Non-Attributable Linear IDR|Debit|Bond FVTPL,Bond FVTPL,
Treasury|19811105,19811105,PSAK_TD_Daily Non-Attributable Fee Amortization_FCY_IDR|Fee Realized Non-Attributable Linear IDR|Debit,Treasury,Treasury|19811105|PSAK_TD_Daily Non-Attributable Fee Amortization_FCY_IDR|Fee Realized Non-Attributable Linear IDR|Debit|Bond FVOCI,Bond FVOCI,
Treasury|19811105,19811105,PSAK_TD_Daily Non-Attributable Fee Amortization_FCY_IDR|Fee Realized Non-Attributable Linear IDR|Debit,Treasury,Treasury|19811105|PSAK_TD_Daily Non-Attributable Fee Amortization_FCY_IDR|Fee Realized Non-Attributable Linear IDR|Debit|Bond Amortised Cost,Bond Amortised Cost,
Treasury|19811105,19811105,Option MF_Expiry Date Premium Reclass_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit,Treasury,Treasury|19811105|Option MF_Expiry Date Premium Reclass_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit|DCI Premium,DCI Premium,
Treasury|19811105,19811105,PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY_IDR|Cash Analysis Projected|Debit,Treasury,Treasury|19811105|PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY_IDR|Cash Analysis Projected|Debit|FXO,FXO,
Treasury|19811105,19811105,PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY_IDR|Cash Analysis Projected|Debit,Treasury,Treasury|19811105|PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY_IDR|Cash Analysis Projected|Debit|MMLD FXO,MMLD FXO,
Treasury|19811105,19811105,MMLD FXO_TD_Daily Accrual_FCY_IDR|Accounting MMLD Daily Accrual IDR|Debit,Treasury,Treasury|19811105|MMLD FXO_TD_Daily Accrual_FCY_IDR|Accounting MMLD Daily Accrual IDR|Debit|MMLD FXO,MMLD FXO,
Treasury|19811105,19811105,PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY_IDR|Cash Analysis Projected|Debit,Treasury,Treasury|19811105|PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY_IDR|Cash Analysis Projected|Debit|MMLD Rate,MMLD Rate,
Treasury|19811105,19811105,PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY_IDR|Cash Analysis Projected|Debit,Treasury,Treasury|19811105|PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY_IDR|Cash Analysis Projected|Debit|FX Forward,FX Forward,
Treasury|19811105,19811105,FX Option_MF_Termination Fee_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit,Treasury,Treasury|19811105|FX Option_MF_Termination Fee_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit|MMLD FXO,MMLD FXO,
Treasury|19811105,19811105,MMLD FXO_MF_MMLD Yield Pay Date PL_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit,Treasury,Treasury|19811105|MMLD FXO_MF_MMLD Yield Pay Date PL_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit|MMLD FXO,MMLD FXO,
Treasury|19811105,19811105,MMLD FXO_MF_Expiry Date Premium Reclass_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit,Treasury,Treasury|19811105|MMLD FXO_MF_Expiry Date Premium Reclass_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit|MMLD FXO,MMLD FXO,
Treasury|19811105,19811105,MMLD FXO_TD_Closing Date Premium Reclass|Accounting MMLD Full Premium|Debit,Treasury,Treasury|19811105|MMLD FXO_TD_Closing Date Premium Reclass|Accounting MMLD Full Premium|Debit|MMLD FXO,MMLD FXO,
Treasury|19811105,19811105,MMLD Rate_MF_Expiry Date Premium Reclass_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit,Treasury,Treasury|19811105|MMLD Rate_MF_Expiry Date Premium Reclass_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit|MMLD Rate,MMLD Rate,
Treasury|19811105,19811105,CCS/IRS_MF_Pay Date Termination Fee_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit,Treasury,Treasury|19811105|CCS/IRS_MF_Pay Date Termination Fee_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit|MMLD Rate,MMLD Rate,
Treasury|19811105,19811105,PSAK_MF_Pay Date Non-Attributable Fee (As Fee) FCY_IDR|PSAK Cash Analysis Projected IDR|Debit,Treasury,Treasury|19811105|PSAK_MF_Pay Date Non-Attributable Fee (As Fee) FCY_IDR|PSAK Cash Analysis Projected IDR|Debit|Bond Issuance,Bond Issuance,
Treasury|19811105,19811105,DepoLoan_MF_Pay Date Interest PL_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit,Treasury,Treasury|19811105|DepoLoan_MF_Pay Date Interest PL_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit|Borrowing,Borrowing,
Treasury|19811105,19811105,CCS/IRS_Leg_Daily Interest Accrued_Rec_FCY_IDR|PSAK Instrument Accrued IDR Swaps|Debit,Treasury,Treasury|19811105|CCS/IRS_Leg_Daily Interest Accrued_Rec_FCY_IDR|PSAK Instrument Accrued IDR Swaps|Debit|MMLD Rate,MMLD Rate,
