TACCOUNTALLOCLINK,,,,,,/TACCOUNTALLOCLINK
COA.ID,CHART_OF_ACCOUNT.T_ACCOUNT.NUMBER,JVD.ID,CHART_OF_ACCOUNT.BOOK.NAME,ID,TREATMENT.NAME,
Treasury_CI|58011305,58011305,PSAK_TD_Daily Non-Attributable Fee Amortization_FCY_ACCY|Fee Realized Non-Attributable Linear Acc Curr|Credit,Treasury_CI,Treasury_CI|58011305|PSAK_TD_Daily Non-Attributable Fee Amortization_FCY_ACCY|Fee Realized Non-Attributable Linear Acc Curr|Credit|Bond Issuance,Bond Issuance,
Treasury_CI|P/L DUMMY,P/L DUMMY,PSAK_TD_Daily Non-Attributable Fee Amortization_FCY (NI)|Fee Realized Non-Attributable Linear|Debit,Treasury_CI,Treasury_CI|P/L DUMMY|PSAK_TD_Daily Non-Attributable Fee Amortization_FCY (NI)|Fee Realized Non-Attributable Linear|Debit|Bond Issuance,Bond Issuance,
Treasury_CI|58011305,58011305,PSAK_TD_Daily Non-Attributable Fee Amortization_FCY (NI)|Fee Realized Non-Attributable Linear|Credit,Treasury_CI,Treasury_CI|58011305|PSAK_TD_Daily Non-Attributable Fee Amortization_FCY (NI)|Fee Realized Non-Attributable Linear|Credit|Bond Issuance,Bond Issuance,
Treasury_CI|16562101,16562101,Bond_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit,Treasury_CI,Treasury_CI|16562101|Bond_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit|Bond Amortised Cost,Bond Amortised Cost,
Treasury_CI|16562101,16562101,Bond_MF_Daily Interest Accrual PL|PSAK FI Interest Income|Debit,Treasury_CI,Treasury_CI|16562101|Bond_MF_Daily Interest Accrual PL|PSAK FI Interest Income|Debit|Bond Amortised Cost,Bond Amortised Cost,
Treasury_CI|16562101,16562101,Bond OCI/AC_TD_Trade Date Buy|Accounting Traded Interest Rounded|Credit,Treasury_CI,Treasury_CI|16562101|Bond OCI/AC_TD_Trade Date Buy|Accounting Traded Interest Rounded|Credit|Bond Amortised Cost,Bond Amortised Cost,
Treasury_CI|44011102,44011102,BN_MF_Value Date Premium PnL|PSAK Cash Analysis Projected IDR|Credit,Treasury_CI,Treasury_CI|44011102|BN_MF_Value Date Premium PnL|PSAK Cash Analysis Projected IDR|Credit|Bank Notes Commodity Fwd,Bank Notes Commodity Fwd,
Treasury_CI|44011102,44011102,BN_MF_Value Date Premium PnL|PSAK Cash Analysis Projected IDR|Credit,Treasury_CI,Treasury_CI|44011102|BN_MF_Value Date Premium PnL|PSAK Cash Analysis Projected IDR|Credit|Bank Notes Commodity Spot,Bank Notes Commodity Spot,
Treasury_CI|48011118,48011118,Option MF_Expiry Date Premium Reclass|Cash Analysis Projected|Credit,Treasury_CI,Treasury_CI|48011118|Option MF_Expiry Date Premium Reclass|Cash Analysis Projected|Credit|FXO,FXO,
Treasury_CI|58011306,58011306,Option MF_Expiry Date Premium Reclass|Cash Analysis Projected|Credit,Treasury_CI,Treasury_CI|58011306|Option MF_Expiry Date Premium Reclass|Cash Analysis Projected|Credit|FXO,FXO,
Treasury_CI|48011118,48011118,Option MF_Expiry Date Premium Reclass_FCY (NI)|Cash Analysis Projected|Credit,Treasury_CI,Treasury_CI|48011118|Option MF_Expiry Date Premium Reclass_FCY (NI)|Cash Analysis Projected|Credit|FXO,FXO,
Treasury_CI|58011306,58011306,Option MF_Expiry Date Premium Reclass_FCY (NI)|Cash Analysis Projected|Credit,Treasury_CI,Treasury_CI|58011306|Option MF_Expiry Date Premium Reclass_FCY (NI)|Cash Analysis Projected|Credit|FXO,FXO,
Treasury_CI|48011118,48011118,Option MF_Expiry Date Premium Reclass_FCY_ACCY|PSAK Cash Analysis Projected IDR|Credit,Treasury_CI,Treasury_CI|48011118|Option MF_Expiry Date Premium Reclass_FCY_ACCY|PSAK Cash Analysis Projected IDR|Credit|FXO,FXO,
Treasury_CI|58011306,58011306,Option MF_Expiry Date Premium Reclass_FCY_ACCY|PSAK Cash Analysis Projected IDR|Credit,Treasury_CI,Treasury_CI|58011306|Option MF_Expiry Date Premium Reclass_FCY_ACCY|PSAK Cash Analysis Projected IDR|Credit|FXO,FXO,
Treasury_CI|44011102,44011102,BN_TD_Value Date Nominal PnL|PSAK Nominal Amt IDR|Credit,Treasury_CI,Treasury_CI|44011102|BN_TD_Value Date Nominal PnL|PSAK Nominal Amt IDR|Credit|Bank Notes Commodity Spot,Bank Notes Commodity Spot,
Treasury_CI|58011321,58011321,BN_TD_Value Date Nominal PnL|PSAK Nominal Amt IDR|Credit,Treasury_CI,Treasury_CI|58011321|BN_TD_Value Date Nominal PnL|PSAK Nominal Amt IDR|Credit|Bank Notes Commodity Spot,Bank Notes Commodity Spot,
Treasury_CI|19811105,19811105,BN_TD_Value Date Nominal PnL|PSAK Nominal Amt IDR|Debit,Treasury_CI,Treasury_CI|19811105|BN_TD_Value Date Nominal PnL|PSAK Nominal Amt IDR|Debit|Bank Notes Commodity Spot,Bank Notes Commodity Spot,
Treasury_CI|19811105,19811105,BN_TD_Value Date Nominal PnL|PSAK Nominal Amt IDR|Debit,Treasury_CI,Treasury_CI|19811105|BN_TD_Value Date Nominal PnL|PSAK Nominal Amt IDR|Debit|Bank Notes Commodity Fwd,Bank Notes Commodity Fwd,
Treasury_CI|44011102,44011102,BN_TD_Value Date Nominal PnL|PSAK Nominal Amt IDR|Credit,Treasury_CI,Treasury_CI|44011102|BN_TD_Value Date Nominal PnL|PSAK Nominal Amt IDR|Credit|Bank Notes Commodity Fwd,Bank Notes Commodity Fwd,
Treasury_CI|58011321,58011321,BN_TD_Value Date Nominal PnL|PSAK Nominal Amt IDR|Credit,Treasury_CI,Treasury_CI|58011321|BN_TD_Value Date Nominal PnL|PSAK Nominal Amt IDR|Credit|Bank Notes Commodity Fwd,Bank Notes Commodity Fwd,
Treasury_CI|23022901,23022901,Bond Forward_TD_Daily MtM Contract|Portfolio Theoretical Value IDR|Debit,Treasury_CI,Treasury_CI|23022901|Bond Forward_TD_Daily MtM Contract|Portfolio Theoretical Value IDR|Debit|Bond Forward,Bond Forward,
Treasury_CI|13013101,13013101,BondRepoCollateral_TD_Daily Interest Accrued (RTM)|Repo Reclass Accrued RTM|Debit,Treasury_CI,Treasury_CI|13013101|BondRepoCollateral_TD_Daily Interest Accrued (RTM)|Repo Reclass Accrued RTM|Debit|Bond FVTPL,Bond FVTPL,
Treasury_CI|14011101,14011101,BondRepoCollateral_TD_Daily Interest Accrued (RTM)|Repo Reclass Accrued RTM|Debit,Treasury_CI,Treasury_CI|14011101|BondRepoCollateral_TD_Daily Interest Accrued (RTM)|Repo Reclass Accrued RTM|Debit|Bond FVTPL,Bond FVTPL,
Treasury_CI|16581113,16581113,BondRepoCollateral_TD_Daily Interest Accrued (RTM)|Repo Reclass Accrued RTM|Credit,Treasury_CI,Treasury_CI|16581113|BondRepoCollateral_TD_Daily Interest Accrued (RTM)|Repo Reclass Accrued RTM|Credit|Bond FVTPL,Bond FVTPL,
Treasury_CI|16529101,16529101,BondRepoCollateral_TD_Daily Interest Accrued (RTM)|Repo Reclass Accrued RTM|Debit,Treasury_CI,Treasury_CI|16529101|BondRepoCollateral_TD_Daily Interest Accrued (RTM)|Repo Reclass Accrued RTM|Debit|Bond FVOCI,Bond FVOCI,
Treasury_CI|16563101,16563101,BondRepoCollateral_TD_Daily Interest Accrued (RTM)|Repo Reclass Accrued RTM|Debit,Treasury_CI,Treasury_CI|16563101|BondRepoCollateral_TD_Daily Interest Accrued (RTM)|Repo Reclass Accrued RTM|Debit|Bond FVOCI,Bond FVOCI,
Treasury_CI|16581113,16581113,BondRepoCollateral_TD_Daily Interest Accrued (RTM)|Repo Reclass Accrued RTM|Credit,Treasury_CI,Treasury_CI|16581113|BondRepoCollateral_TD_Daily Interest Accrued (RTM)|Repo Reclass Accrued RTM|Credit|Bond FVOCI,Bond FVOCI,
Treasury_CI|16526101,16526101,BondRepoCollateral_TD_Daily Interest Accrued (RTM)|Repo Reclass Accrued RTM|Debit,Treasury_CI,Treasury_CI|16526101|BondRepoCollateral_TD_Daily Interest Accrued (RTM)|Repo Reclass Accrued RTM|Debit|Bond Amortised Cost,Bond Amortised Cost,
Treasury_CI|16562101,16562101,BondRepoCollateral_TD_Daily Interest Accrued (RTM)|Repo Reclass Accrued RTM|Debit,Treasury_CI,Treasury_CI|16562101|BondRepoCollateral_TD_Daily Interest Accrued (RTM)|Repo Reclass Accrued RTM|Debit|Bond Amortised Cost,Bond Amortised Cost,
Treasury_CI|16581113,16581113,BondRepoCollateral_TD_Daily Interest Accrued (RTM)|Repo Reclass Accrued RTM|Credit,Treasury_CI,Treasury_CI|16581113|BondRepoCollateral_TD_Daily Interest Accrued (RTM)|Repo Reclass Accrued RTM|Credit|Bond Amortised Cost,Bond Amortised Cost,
Treasury_CI|61512202,61512202,FX_TD_Trade Date OffBalance Principal|Nominal Amount Accounting|Debit,Treasury_CI,Treasury_CI|61512202|FX_TD_Trade Date OffBalance Principal|Nominal Amount Accounting|Debit|FX NDF,FX NDF,
Treasury_CI|71512202,71512202,FX_TD_Trade Date OffBalance Principal|Nominal Amount Accounting|Debit,Treasury_CI,Treasury_CI|71512202|FX_TD_Trade Date OffBalance Principal|Nominal Amount Accounting|Debit|FX NDF,FX NDF,
Treasury_CI|61512202,61512202,FX_TD_Trade Date OffBalance Principal|Nominal Amount Accounting Currency 2|Debit,Treasury_CI,Treasury_CI|61512202|FX_TD_Trade Date OffBalance Principal|Nominal Amount Accounting Currency 2|Debit|FX NDF,FX NDF,
Treasury_CI|71512202,71512202,FX_TD_Trade Date OffBalance Principal|Nominal Amount Accounting Currency 2|Debit,Treasury_CI,Treasury_CI|71512202|FX_TD_Trade Date OffBalance Principal|Nominal Amount Accounting Currency 2|Debit|FX NDF,FX NDF,
Treasury_CI|81512202,81512202,FX_TD_Trade Date OffBalance Principal|Nominal Amount Accounting|Credit,Treasury_CI,Treasury_CI|81512202|FX_TD_Trade Date OffBalance Principal|Nominal Amount Accounting|Credit|FX NDF,FX NDF,
Treasury_CI|91512202,91512202,FX_TD_Trade Date OffBalance Principal|Nominal Amount Accounting|Credit,Treasury_CI,Treasury_CI|91512202|FX_TD_Trade Date OffBalance Principal|Nominal Amount Accounting|Credit|FX NDF,FX NDF,
Treasury_CI|81512202,81512202,FX_TD_Trade Date OffBalance Principal|Nominal Amount Accounting Currency 2|Credit,Treasury_CI,Treasury_CI|81512202|FX_TD_Trade Date OffBalance Principal|Nominal Amount Accounting Currency 2|Credit|FX NDF,FX NDF,
Treasury_CI|91512202,91512202,FX_TD_Trade Date OffBalance Principal|Nominal Amount Accounting Currency 2|Credit,Treasury_CI,Treasury_CI|91512202|FX_TD_Trade Date OffBalance Principal|Nominal Amount Accounting Currency 2|Credit|FX NDF,FX NDF,
Treasury_CI|81512202,81512202,FX_TD_Expiry Date OffBalance Principal|Nominal Amount Accounting|Debit,Treasury_CI,Treasury_CI|81512202|FX_TD_Expiry Date OffBalance Principal|Nominal Amount Accounting|Debit|FX NDF,FX NDF,
Treasury_CI|91512202,91512202,FX_TD_Expiry Date OffBalance Principal|Nominal Amount Accounting|Debit,Treasury_CI,Treasury_CI|91512202|FX_TD_Expiry Date OffBalance Principal|Nominal Amount Accounting|Debit|FX NDF,FX NDF,
Treasury_CI|81512202,81512202,FX_TD_Expiry Date OffBalance Principal|Nominal Amount Accounting Currency 2|Debit,Treasury_CI,Treasury_CI|81512202|FX_TD_Expiry Date OffBalance Principal|Nominal Amount Accounting Currency 2|Debit|FX NDF,FX NDF,
Treasury_CI|91512202,91512202,FX_TD_Expiry Date OffBalance Principal|Nominal Amount Accounting Currency 2|Debit,Treasury_CI,Treasury_CI|91512202|FX_TD_Expiry Date OffBalance Principal|Nominal Amount Accounting Currency 2|Debit|FX NDF,FX NDF,
Treasury_CI|61512202,61512202,FX_TD_Expiry Date OffBalance Principal|Nominal Amount Accounting|Credit,Treasury_CI,Treasury_CI|61512202|FX_TD_Expiry Date OffBalance Principal|Nominal Amount Accounting|Credit|FX NDF,FX NDF,
Treasury_CI|71512202,71512202,FX_TD_Expiry Date OffBalance Principal|Nominal Amount Accounting|Credit,Treasury_CI,Treasury_CI|71512202|FX_TD_Expiry Date OffBalance Principal|Nominal Amount Accounting|Credit|FX NDF,FX NDF,
Treasury_CI|61512202,61512202,FX_TD_Expiry Date OffBalance Principal|Nominal Amount Accounting Currency 2|Credit,Treasury_CI,Treasury_CI|61512202|FX_TD_Expiry Date OffBalance Principal|Nominal Amount Accounting Currency 2|Credit|FX NDF,FX NDF,
Treasury_CI|71512202,71512202,FX_TD_Expiry Date OffBalance Principal|Nominal Amount Accounting Currency 2|Credit,Treasury_CI,Treasury_CI|71512202|FX_TD_Expiry Date OffBalance Principal|Nominal Amount Accounting Currency 2|Credit|FX NDF,FX NDF,
Treasury_CI|13031101,13031101,BondRepoCollateral_TD_Daily MTM (NR)|Repo Reclass MtM Normal|Debit,Treasury_CI,Treasury_CI|13031101|BondRepoCollateral_TD_Daily MTM (NR)|Repo Reclass MtM Normal|Debit|Bond FVOCI,Bond FVOCI,
Treasury_CI|14031101,14031101,BondRepoCollateral_TD_Daily MTM (NR)|Repo Reclass MtM Normal|Debit,Treasury_CI,Treasury_CI|14031101|BondRepoCollateral_TD_Daily MTM (NR)|Repo Reclass MtM Normal|Debit|Bond FVOCI,Bond FVOCI,
Treasury_CI|13033101,13033101,BondRepoCollateral_TD_Daily MTM (NR)|Repo Reclass MtM Normal|Debit,Treasury_CI,Treasury_CI|13033101|BondRepoCollateral_TD_Daily MTM (NR)|Repo Reclass MtM Normal|Debit|Bond FVOCI,Bond FVOCI,
Treasury_CI|13033401,13033401,BondRepoCollateral_TD_Daily MTM (NR)|Repo Reclass MtM Normal|Debit,Treasury_CI,Treasury_CI|13033401|BondRepoCollateral_TD_Daily MTM (NR)|Repo Reclass MtM Normal|Debit|Bond FVOCI,Bond FVOCI,
Treasury_CI|19511966,19511966,BondRepoCollateral_TD_Daily MTM (RTM)|Repo Reclass MtM RTM|Credit,Treasury_CI,Treasury_CI|19511966|BondRepoCollateral_TD_Daily MTM (RTM)|Repo Reclass MtM RTM|Credit|Bond FVOCI,Bond FVOCI,
Treasury_CI|13031101,13031101,BondRepoCollateral_TD_Daily MTM (RTM)|Repo Reclass MtM RTM|Debit,Treasury_CI,Treasury_CI|13031101|BondRepoCollateral_TD_Daily MTM (RTM)|Repo Reclass MtM RTM|Debit|Bond FVOCI,Bond FVOCI,
Treasury_CI|14031101,14031101,BondRepoCollateral_TD_Daily MTM (RTM)|Repo Reclass MtM RTM|Debit,Treasury_CI,Treasury_CI|14031101|BondRepoCollateral_TD_Daily MTM (RTM)|Repo Reclass MtM RTM|Debit|Bond FVOCI,Bond FVOCI,
Treasury_CI|13033101,13033101,BondRepoCollateral_TD_Daily MTM (RTM)|Repo Reclass MtM RTM|Debit,Treasury_CI,Treasury_CI|13033101|BondRepoCollateral_TD_Daily MTM (RTM)|Repo Reclass MtM RTM|Debit|Bond FVOCI,Bond FVOCI,
Treasury_CI|13033401,13033401,BondRepoCollateral_TD_Daily MTM (RTM)|Repo Reclass MtM RTM|Debit,Treasury_CI,Treasury_CI|13033401|BondRepoCollateral_TD_Daily MTM (RTM)|Repo Reclass MtM RTM|Debit|Bond FVOCI,Bond FVOCI,
Treasury_CI|13131101,13131101,BondRepoCollateral_TD_Daily MTM (NR)|Repo Reclass MtM Normal|Credit,Treasury_CI,Treasury_CI|13131101|BondRepoCollateral_TD_Daily MTM (NR)|Repo Reclass MtM Normal|Credit|Bond FVOCI,Bond FVOCI,
Treasury_CI|13111101,13111101,BondRepoCollateral_TD_Daily MTM (NR)|Repo Reclass MtM Normal|Credit,Treasury_CI,Treasury_CI|13111101|BondRepoCollateral_TD_Daily MTM (NR)|Repo Reclass MtM Normal|Credit|Bond FVTPL,Bond FVTPL,
Treasury_CI|13011101,13011101,BondRepoCollateral_TD_Daily MTM (NR)|Repo Reclass MtM Normal|Debit,Treasury_CI,Treasury_CI|13011101|BondRepoCollateral_TD_Daily MTM (NR)|Repo Reclass MtM Normal|Debit|Bond FVTPL,Bond FVTPL,
Treasury_CI|14011101,14011101,BondRepoCollateral_TD_Daily MTM (NR)|Repo Reclass MtM Normal|Debit,Treasury_CI,Treasury_CI|14011101|BondRepoCollateral_TD_Daily MTM (NR)|Repo Reclass MtM Normal|Debit|Bond FVTPL,Bond FVTPL,
Treasury_CI|13013101,13013101,BondRepoCollateral_TD_Daily MTM (NR)|Repo Reclass MtM Normal|Debit,Treasury_CI,Treasury_CI|13013101|BondRepoCollateral_TD_Daily MTM (NR)|Repo Reclass MtM Normal|Debit|Bond FVTPL,Bond FVTPL,
Treasury_CI|13013401,13013401,BondRepoCollateral_TD_Daily MTM (NR)|Repo Reclass MtM Normal|Debit,Treasury_CI,Treasury_CI|13013401|BondRepoCollateral_TD_Daily MTM (NR)|Repo Reclass MtM Normal|Debit|Bond FVTPL,Bond FVTPL,
Treasury_CI|19811105,19811105,FX_MF_Pay Date FX Position Reval Acc Curr|PSAK FX Revaluation Amt Acc Curr|Debit,Treasury_CI,Treasury_CI|19811105|FX_MF_Pay Date FX Position Reval Acc Curr|PSAK FX Revaluation Amt Acc Curr|Debit|FX Spot,FX Spot,
Treasury_CI|44011101,44011101,FX_MF_Pay Date FX Position Reval Acc Curr|PSAK FX Revaluation Amt Acc Curr|Credit,Treasury_CI,Treasury_CI|44011101|FX_MF_Pay Date FX Position Reval Acc Curr|PSAK FX Revaluation Amt Acc Curr|Credit|FX Spot,FX Spot,
Treasury_CI|19811105,19811105,FX_MF_Pay Date FX Position Reval Acc Curr|PSAK FX Revaluation Amt Acc Curr|Debit,Treasury_CI,Treasury_CI|19811105|FX_MF_Pay Date FX Position Reval Acc Curr|PSAK FX Revaluation Amt Acc Curr|Debit|FX Forward,FX Forward,
Treasury_CI|44011101,44011101,FX_MF_Pay Date FX Position Reval Acc Curr|PSAK FX Revaluation Amt Acc Curr|Credit,Treasury_CI,Treasury_CI|44011101|FX_MF_Pay Date FX Position Reval Acc Curr|PSAK FX Revaluation Amt Acc Curr|Credit|FX Forward,FX Forward,
Treasury_CI|19811105,19811105,FX_MF_Pay Date FX Position Reval Acc Curr|PSAK FX Revaluation Amt Acc Curr|Debit,Treasury_CI,Treasury_CI|19811105|FX_MF_Pay Date FX Position Reval Acc Curr|PSAK FX Revaluation Amt Acc Curr|Debit|FX Swap,FX Swap,
Treasury_CI|44011101,44011101,FX_MF_Pay Date FX Position Reval Acc Curr|PSAK FX Revaluation Amt Acc Curr|Credit,Treasury_CI,Treasury_CI|44011101|FX_MF_Pay Date FX Position Reval Acc Curr|PSAK FX Revaluation Amt Acc Curr|Credit|FX Swap,FX Swap,
Treasury_CI|19811105,19811105,FX_MF_Pay Date FX Position Reval Acc Curr|PSAK FX Revaluation Amt Acc Curr|Debit,Treasury_CI,Treasury_CI|19811105|FX_MF_Pay Date FX Position Reval Acc Curr|PSAK FX Revaluation Amt Acc Curr|Debit|CCS IRS,CCS IRS,
Treasury_CI|44011101,44011101,FX_MF_Pay Date FX Position Reval Acc Curr|PSAK FX Revaluation Amt Acc Curr|Credit,Treasury_CI,Treasury_CI|44011101|FX_MF_Pay Date FX Position Reval Acc Curr|PSAK FX Revaluation Amt Acc Curr|Credit|CCS IRS,CCS IRS,
Treasury_CI|86012802,86012802,DepoLoan_MF_Trade Date Offbalance Principal|Cash Analysis Projected|Debit,Treasury_CI,Treasury_CI|86012802|DepoLoan_MF_Trade Date Offbalance Principal|Cash Analysis Projected|Debit|Placement,Placement,
Treasury_CI|66012802,66012802,DepoLoan_MF_Trade Date Offbalance Principal|Cash Analysis Projected|Credit,Treasury_CI,Treasury_CI|66012802|DepoLoan_MF_Trade Date Offbalance Principal|Cash Analysis Projected|Credit|Placement,Placement,
Treasury_CI|86012802,86012802,DepoLoan_MF_Value Date Offbalance Principal|Cash Analysis Projected|Credit,Treasury_CI,Treasury_CI|86012802|DepoLoan_MF_Value Date Offbalance Principal|Cash Analysis Projected|Credit|Placement,Placement,
Treasury_CI|66012802,66012802,DepoLoan_MF_Value Date Offbalance Principal|Cash Analysis Projected|Debit,Treasury_CI,Treasury_CI|66012802|DepoLoan_MF_Value Date Offbalance Principal|Cash Analysis Projected|Debit|Placement,Placement,
Treasury_CI|19811105,19811105,FX_MF_Pay Date FX Position Strong Currency Acc Curr|PSAK Nominal Amt Currency One Acc Curr|Debit,Treasury_CI,Treasury_CI|19811105|FX_MF_Pay Date FX Position Strong Currency Acc Curr|PSAK Nominal Amt Currency One Acc Curr|Debit|CCS IRS,CCS IRS,
Treasury_CI|19811105,19811105,FX_MF_Pay Date FX Position Strong Currency Acc Curr|PSAK Nominal Amt Currency One Acc Curr|Credit,Treasury_CI,Treasury_CI|19811105|FX_MF_Pay Date FX Position Strong Currency Acc Curr|PSAK Nominal Amt Currency One Acc Curr|Credit|CCS IRS,CCS IRS,
Treasury_CI|19811105,19811105,FX_MF_Pay Date FX Position Strong Currency Acc Curr|PSAK Nominal Amt Currency One Acc Curr|Debit,Treasury_CI,Treasury_CI|19811105|FX_MF_Pay Date FX Position Strong Currency Acc Curr|PSAK Nominal Amt Currency One Acc Curr|Debit|FX Spot,FX Spot,
Treasury_CI|19811105,19811105,FX_MF_Pay Date FX Position Strong Currency Acc Curr|PSAK Nominal Amt Currency One Acc Curr|Credit,Treasury_CI,Treasury_CI|19811105|FX_MF_Pay Date FX Position Strong Currency Acc Curr|PSAK Nominal Amt Currency One Acc Curr|Credit|FX Spot,FX Spot,
Treasury_CI|19811105,19811105,FX_MF_Pay Date FX Position Strong Currency Acc Curr|PSAK Nominal Amt Currency One Acc Curr|Debit,Treasury_CI,Treasury_CI|19811105|FX_MF_Pay Date FX Position Strong Currency Acc Curr|PSAK Nominal Amt Currency One Acc Curr|Debit|FX Forward,FX Forward,
Treasury_CI|19811105,19811105,FX_MF_Pay Date FX Position Strong Currency Acc Curr|PSAK Nominal Amt Currency One Acc Curr|Credit,Treasury_CI,Treasury_CI|19811105|FX_MF_Pay Date FX Position Strong Currency Acc Curr|PSAK Nominal Amt Currency One Acc Curr|Credit|FX Forward,FX Forward,
Treasury_CI|19811105,19811105,FX_MF_Pay Date FX Position Strong Currency Acc Curr|PSAK Nominal Amt Currency One Acc Curr|Debit,Treasury_CI,Treasury_CI|19811105|FX_MF_Pay Date FX Position Strong Currency Acc Curr|PSAK Nominal Amt Currency One Acc Curr|Debit|FX Swap,FX Swap,
Treasury_CI|19811105,19811105,FX_MF_Pay Date FX Position Strong Currency Acc Curr|PSAK Nominal Amt Currency One Acc Curr|Credit,Treasury_CI,Treasury_CI|19811105|FX_MF_Pay Date FX Position Strong Currency Acc Curr|PSAK Nominal Amt Currency One Acc Curr|Credit|FX Swap,FX Swap,
Treasury_CI|41099012,41099012,BondRepoCollateral_TD_Daily Amortization Income (RTM)|Repo Reclass Depreciation Acc Curr RTM|Debit,Treasury_CI,Treasury_CI|41099012|BondRepoCollateral_TD_Daily Amortization Income (RTM)|Repo Reclass Depreciation Acc Curr RTM|Debit|Bond FVOCI,Bond FVOCI,
Treasury_CI|41033301,41033301,BondRepoCollateral_TD_Daily Amortization Income (RTM)|Repo Reclass Depreciation Acc Curr RTM|Credit,Treasury_CI,Treasury_CI|41033301|BondRepoCollateral_TD_Daily Amortization Income (RTM)|Repo Reclass Depreciation Acc Curr RTM|Credit|Bond FVOCI,Bond FVOCI,
Treasury_CI|41063101,41063101,BondRepoCollateral_TD_Daily Amortization Income (RTM)|Repo Reclass Depreciation Acc Curr RTM|Credit,Treasury_CI,Treasury_CI|41063101|BondRepoCollateral_TD_Daily Amortization Income (RTM)|Repo Reclass Depreciation Acc Curr RTM|Credit|Bond FVOCI,Bond FVOCI,
Treasury_CI|41033101,41033101,BondRepoCollateral_TD_Daily Amortization Income (RTM)|Repo Reclass Depreciation Acc Curr RTM|Credit,Treasury_CI,Treasury_CI|41033101|BondRepoCollateral_TD_Daily Amortization Income (RTM)|Repo Reclass Depreciation Acc Curr RTM|Credit|Bond FVOCI,Bond FVOCI,
Treasury_CI|41033210,41033210,BondRepoCollateral_TD_Daily Amortization Income (RTM)|Repo Reclass Depreciation Acc Curr RTM|Credit,Treasury_CI,Treasury_CI|41033210|BondRepoCollateral_TD_Daily Amortization Income (RTM)|Repo Reclass Depreciation Acc Curr RTM|Credit|Bond FVOCI,Bond FVOCI,
Treasury_CI|41033209,41033209,BondRepoCollateral_TD_Daily Amortization Income (RTM)|Repo Reclass Depreciation Acc Curr RTM|Credit,Treasury_CI,Treasury_CI|41033209|BondRepoCollateral_TD_Daily Amortization Income (RTM)|Repo Reclass Depreciation Acc Curr RTM|Credit|Bond FVOCI,Bond FVOCI,
Treasury_CI|41033401,41033401,BondRepoCollateral_TD_Daily Amortization Income (RTM)|Repo Reclass Depreciation Acc Curr RTM|Credit,Treasury_CI,Treasury_CI|41033401|BondRepoCollateral_TD_Daily Amortization Income (RTM)|Repo Reclass Depreciation Acc Curr RTM|Credit|Bond FVOCI,Bond FVOCI,
Treasury_CI|41099012,41099012,BondRepoCollateral_TD_Daily Interest Income (RTM)|Repo Reclass Accrued Acc Curr RTM|Debit,Treasury_CI,Treasury_CI|41099012|BondRepoCollateral_TD_Daily Interest Income (RTM)|Repo Reclass Accrued Acc Curr RTM|Debit|Bond FVOCI,Bond FVOCI,
Treasury_CI|41033301,41033301,BondRepoCollateral_TD_Daily Interest Income (RTM)|Repo Reclass Accrued Acc Curr RTM|Credit,Treasury_CI,Treasury_CI|41033301|BondRepoCollateral_TD_Daily Interest Income (RTM)|Repo Reclass Accrued Acc Curr RTM|Credit|Bond FVOCI,Bond FVOCI,
Treasury_CI|41063101,41063101,BondRepoCollateral_TD_Daily Interest Income (RTM)|Repo Reclass Accrued Acc Curr RTM|Credit,Treasury_CI,Treasury_CI|41063101|BondRepoCollateral_TD_Daily Interest Income (RTM)|Repo Reclass Accrued Acc Curr RTM|Credit|Bond FVOCI,Bond FVOCI,
Treasury_CI|13023101,13023101,BondRepoCollateral_TD_Daily Carrying Amount (NR)|Repo Reclass Carrying Amount Normal|Debit,Treasury_CI,Treasury_CI|13023101|BondRepoCollateral_TD_Daily Carrying Amount (NR)|Repo Reclass Carrying Amount Normal|Debit|Bond Amortised Cost,Bond Amortised Cost,
Treasury_CI|13023101,13023101,BondRepoCollateral_TD_Daily Carrying Amount (RTM)|Repo Reclass Carrying Amount RTM|Debit,Treasury_CI,Treasury_CI|13023101|BondRepoCollateral_TD_Daily Carrying Amount (RTM)|Repo Reclass Carrying Amount RTM|Debit|Bond Amortised Cost,Bond Amortised Cost,
Treasury_CI|19511966,19511966,BondRepoCollateral_TD_Daily Carrying Amount (RTM)|Repo Reclass Carrying Amount RTM|Credit,Treasury_CI,Treasury_CI|19511966|BondRepoCollateral_TD_Daily Carrying Amount (RTM)|Repo Reclass Carrying Amount RTM|Credit|Bond Amortised Cost,Bond Amortised Cost,
Treasury_CI|16581113,16581113,BondRepoCollateral_MF_Coupon payment (RTM)|Repo Reclass Coupon Amount RTM|Credit,Treasury_CI,Treasury_CI|16581113|BondRepoCollateral_MF_Coupon payment (RTM)|Repo Reclass Coupon Amount RTM|Credit|Bond Amortised Cost,Bond Amortised Cost,
Treasury_CI|16526101,16526101,BondRepoCollateral_MF_Coupon payment (RTM)|Repo Reclass Coupon Amount RTM|Debit,Treasury_CI,Treasury_CI|16526101|BondRepoCollateral_MF_Coupon payment (RTM)|Repo Reclass Coupon Amount RTM|Debit|Bond Amortised Cost,Bond Amortised Cost,
