TREATMENTLINK,,,,/TREATMENTLINK
BOOK.NAME,TREATMENT.NAME,ACCOUNTING_INSTRUCTION.NAME,ID,
Treasury_HK,DCI Premium,Option MF_Expiry Date Premium Reclass_FCY_ACCY,Treasury_HK|DCI Premium|Option MF_Expiry Date Premium Reclass_FCY_ACCY,
Treasury_HK,MMLD FXO,MMLD FXO_TD_Closing Date Premium Reclass,Treasury_HK|MMLD FXO|MMLD FXO_TD_Closing Date Premium Reclass,
Treasury_HK,MMLD FXO,MMLD FXO_TD_Closing Date Premium Reclass_FCY (NI),Treasury_HK|MMLD FXO|MMLD FXO_TD_Closing Date Premium Reclass_FCY (NI),
Treasury_HK,MMLD FXO,MMLD FXO_TD_Closing Date Premium Reclass_FCY_IDR,Treasury_HK|MMLD FXO|MMLD FXO_TD_Closing Date Premium Reclass_FCY_IDR,
Treasury_HK,MMLD FXO,MMLD_MF Reversal of Remaining Premium,Treasury_HK|MMLD FXO|MMLD_MF Reversal of Remaining Premium,
Treasury_HK,FX Forward,PSAK_MF_Pay Date WIthholding Tax,Treasury_HK|FX Forward|PSAK_MF_Pay Date WIthholding Tax,
Treasury_HK,FX Forward,PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY (NI),Treasury_HK|FX Forward|PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY (NI),
Treasury_HK,FX Forward,PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY_IDR,Treasury_HK|FX Forward|PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY_IDR,
Treasury_HK,MMLD Rate,PSAK_MF_Pay Date WIthholding Tax,Treasury_HK|MMLD Rate|PSAK_MF_Pay Date WIthholding Tax,
Treasury_HK,MMLD Rate,PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY (NI),Treasury_HK|MMLD Rate|PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY (NI),
Treasury_HK,MMLD Rate,PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY_IDR,Treasury_HK|MMLD Rate|PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY_IDR,
Treasury_HK,MMLD Rate,MMLD Rate_MF_Pay Date Premium Instalments,Treasury_HK|MMLD Rate|MMLD Rate_MF_Pay Date Premium Instalments,
Treasury_HK,MMLD Rate,MMLD Rate_MF_Pay Date Yield,Treasury_HK|MMLD Rate|MMLD Rate_MF_Pay Date Yield,
Treasury_HK,MMLD Rate,MMLD Rate_TD_Daily Mark to Market,Treasury_HK|MMLD Rate|MMLD Rate_TD_Daily Mark to Market,
Treasury_HK,MMLD Rate,MMLD Rate_MF_Trade Date Full Premium (Instalment),Treasury_HK|MMLD Rate|MMLD Rate_MF_Trade Date Full Premium (Instalment),
Treasury_HK,MMLD Rate,MMLD_MF Reversal of Remaining Premium,Treasury_HK|MMLD Rate|MMLD_MF Reversal of Remaining Premium,
Treasury_HK,MMLD Rate,MMLD Rate_MF_Closing Date Premium Reclass,Treasury_HK|MMLD Rate|MMLD Rate_MF_Closing Date Premium Reclass,
Treasury_HK,MMLD Rate,MMLD Rate_MF_Closing Date Premium Reclass_FCY (NI),Treasury_HK|MMLD Rate|MMLD Rate_MF_Closing Date Premium Reclass_FCY (NI),
Treasury_HK,MMLD Rate,MMLD Rate_MF_Closing Date Premium Reclass_FCY_IDR,Treasury_HK|MMLD Rate|MMLD Rate_MF_Closing Date Premium Reclass_FCY_IDR,
Treasury_HK,MMLD Rate,CCS/IRS_Leg_Daily Interest Accrued_Pay_FCY (NI),Treasury_HK|MMLD Rate|CCS/IRS_Leg_Daily Interest Accrued_Pay_FCY (NI),
Treasury_HK,MMLD Rate,CCS/IRS_Leg_Daily Interest Accrued_Pay_FCY_ACCY,Treasury_HK|MMLD Rate|CCS/IRS_Leg_Daily Interest Accrued_Pay_FCY_ACCY,
Treasury_HK,MMLD Rate,CCS/IRS_Leg_Daily Interest Accrued_Pay,Treasury_HK|MMLD Rate|CCS/IRS_Leg_Daily Interest Accrued_Pay,
Treasury_HK,MMLD Rate,CCS/IRS_MF_Closing Date Accrued Interest,Treasury_HK|MMLD Rate|CCS/IRS_MF_Closing Date Accrued Interest,
Treasury_HK,MMLD Rate,CCS/IRS_Leg_Trade Date Commitment,Treasury_HK|MMLD Rate|CCS/IRS_Leg_Trade Date Commitment,
Treasury_HK,MMLD Rate,CCS/IRS_Leg Maturity Date Commitment,Treasury_HK|MMLD Rate|CCS/IRS_Leg Maturity Date Commitment,
Treasury_HK,MMLD Rate,CCS/IRS_Leg Closing Date Commitment,Treasury_HK|MMLD Rate|CCS/IRS_Leg Closing Date Commitment,
Treasury_HK,MMLD Rate,MMLD Rate_MF_Full Upfront Premium Pay Date (Cpty),Treasury_HK|MMLD Rate|MMLD Rate_MF_Full Upfront Premium Pay Date (Cpty),
Treasury_HK,MMLD Rate,MMLD Rate_MF_Full Upfront Premium Pay Date (Client),Treasury_HK|MMLD Rate|MMLD Rate_MF_Full Upfront Premium Pay Date (Client),
Treasury_HK,MMLD Rate,CCS/IRS_Leg_Daily Interest Accrued_Rec,Treasury_HK|MMLD Rate|CCS/IRS_Leg_Daily Interest Accrued_Rec,
Treasury_HK,MMLD Rate,CCS/IRS_Leg_Daily Interest Accrued_Rec_FCY (NI),Treasury_HK|MMLD Rate|CCS/IRS_Leg_Daily Interest Accrued_Rec_FCY (NI),
Treasury_HK,MMLD Rate,CCS/IRS_Leg_Daily Interest Accrued_Rec_FCY_ACCY,Treasury_HK|MMLD Rate|CCS/IRS_Leg_Daily Interest Accrued_Rec_FCY_ACCY,
Treasury_HK,MMLD Rate,MMLD Rate_MF_Pay Date Yield PL,Treasury_HK|MMLD Rate|MMLD Rate_MF_Pay Date Yield PL,
Treasury_HK,MMLD Rate,MMLD Rate_MF_Pay Date Yield PL_FCY (NI),Treasury_HK|MMLD Rate|MMLD Rate_MF_Pay Date Yield PL_FCY (NI),
Treasury_HK,MMLD Rate,MMLD Rate_MF_Pay Date Yield PL_FCY_IDR,Treasury_HK|MMLD Rate|MMLD Rate_MF_Pay Date Yield PL_FCY_IDR,
Treasury_HK,MMLD FXO,MMLD FXO_MF_MMLD Yield Pay Date PL,Treasury_HK|MMLD FXO|MMLD FXO_MF_MMLD Yield Pay Date PL,
Treasury_HK,MMLD FXO,MMLD FXO_MF_MMLD Yield Pay Date PL_FCY (NI),Treasury_HK|MMLD FXO|MMLD FXO_MF_MMLD Yield Pay Date PL_FCY (NI),
Treasury_HK,MMLD FXO,MMLD FXO_MF_MMLD Yield Pay Date PL_FCY_IDR,Treasury_HK|MMLD FXO|MMLD FXO_MF_MMLD Yield Pay Date PL_FCY_IDR,
Treasury_HK,MMLD FXO,MMLD FXO_MF_Expiry Date Premium Reclass,Treasury_HK|MMLD FXO|MMLD FXO_MF_Expiry Date Premium Reclass,
Treasury_HK,MMLD FXO,MMLD FXO_MF_Expiry Date Premium Reclass_FCY (NI),Treasury_HK|MMLD FXO|MMLD FXO_MF_Expiry Date Premium Reclass_FCY (NI),
Treasury_HK,MMLD FXO,MMLD FXO_MF_Expiry Date Premium Reclass_FCY_IDR,Treasury_HK|MMLD FXO|MMLD FXO_MF_Expiry Date Premium Reclass_FCY_IDR,
Treasury_HK,MMLD Rate,MMLD Rate_MF_Expiry Date Premium Reclass,Treasury_HK|MMLD Rate|MMLD Rate_MF_Expiry Date Premium Reclass,
Treasury_HK,MMLD Rate,MMLD Rate_MF_Expiry Date Premium Reclass_FCY (NI),Treasury_HK|MMLD Rate|MMLD Rate_MF_Expiry Date Premium Reclass_FCY (NI),
Treasury_HK,MMLD Rate,MMLD Rate_MF_Expiry Date Premium Reclass_FCY_IDR,Treasury_HK|MMLD Rate|MMLD Rate_MF_Expiry Date Premium Reclass_FCY_IDR,
Treasury_HK,MMLD Rate,CCS/IRS_MF_Pay Date Termination Fee,Treasury_HK|MMLD Rate|CCS/IRS_MF_Pay Date Termination Fee,
Treasury_HK,MMLD Rate,CCS/IRS_MF_Pay Date Termination Fee_FCY (NI),Treasury_HK|MMLD Rate|CCS/IRS_MF_Pay Date Termination Fee_FCY (NI),
Treasury_HK,MMLD Rate,CCS/IRS_MF_Pay Date Termination Fee_FCY_ACCY,Treasury_HK|MMLD Rate|CCS/IRS_MF_Pay Date Termination Fee_FCY_ACCY,
Treasury_HK,Bond Forward,Bond Forward_MF_OffBalance Trade Date Fwd Premium,Treasury_HK|Bond Forward|Bond Forward_MF_OffBalance Trade Date Fwd Premium,
Treasury_HK,Bond Forward,Bond Forward_MF_OffBalance Expiry Date Fwd Premium,Treasury_HK|Bond Forward|Bond Forward_MF_OffBalance Expiry Date Fwd Premium,
Treasury_HK,Bond Forward,Bond Forward_TD_OffBalance Trade Date Contract Value,Treasury_HK|Bond Forward|Bond Forward_TD_OffBalance Trade Date Contract Value,
Treasury_HK,Bond Forward,Bond Forward_TD_OffBalance Expiry Date Contract Value,Treasury_HK|Bond Forward|Bond Forward_TD_OffBalance Expiry Date Contract Value,
Treasury_HK,Bond Option,Bond Option_TD_OffBalance Trade Date Contract Value,Treasury_HK|Bond Option|Bond Option_TD_OffBalance Trade Date Contract Value,
Treasury_HK,Bond Option,Bond Option_TD_OffBalance Trade Date,Treasury_HK|Bond Option|Bond Option_TD_OffBalance Trade Date,
Treasury_HK,Bond Option,Bond Option_TD_OffBalance Expiry Date Contract Value,Treasury_HK|Bond Option|Bond Option_TD_OffBalance Expiry Date Contract Value,
Treasury_HK,Bond Option,Bond Option_TD_OffBalance Expiry Date,Treasury_HK|Bond Option|Bond Option_TD_OffBalance Expiry Date,
Treasury_HK,Bond Amortised Cost,PSAK_TD_Total Amortization Maturity Date_FCY (NI),Treasury_HK|Bond Amortised Cost|PSAK_TD_Total Amortization Maturity Date_FCY (NI),
Treasury_HK,Bond Amortised Cost,PSAK_TD_Total Amortization Maturity Date_FCY_ACCY,Treasury_HK|Bond Amortised Cost|PSAK_TD_Total Amortization Maturity Date_FCY_ACCY,
Treasury_HK,Bond FVOCI,PSAK_TD_Total Amortization Maturity Date_FCY (NI),Treasury_HK|Bond FVOCI|PSAK_TD_Total Amortization Maturity Date_FCY (NI),
Treasury_HK,Bond FVOCI,PSAK_TD_Total Amortization Maturity Date_FCY_ACCY,Treasury_HK|Bond FVOCI|PSAK_TD_Total Amortization Maturity Date_FCY_ACCY,
Treasury_HK,Bond FVTPL,Bond_TD_Premium/Discount FVTPL Maturity Date_FCY (NI),Treasury_HK|Bond FVTPL|Bond_TD_Premium/Discount FVTPL Maturity Date_FCY (NI),
Treasury_HK,Bond FVTPL,Bond_TD_Premium/Discount FVTPL Maturity Date_FCY_ACCY,Treasury_HK|Bond FVTPL|Bond_TD_Premium/Discount FVTPL Maturity Date_FCY_ACCY,
Treasury_HK,Bond Issuance,Bond Issue_TD_ Attributable Fee Maturity Date_FCY (NI),Treasury_HK|Bond Issuance|Bond Issue_TD_ Attributable Fee Maturity Date_FCY (NI),
Treasury_HK,Bond Issuance,Bond Issue_TD_ Attributable Fee Maturity Date_FCY_ACCY,Treasury_HK|Bond Issuance|Bond Issue_TD_ Attributable Fee Maturity Date_FCY_ACCY,
Treasury_HK,Bond Issuance,Bond Issue_TD_Premium/Discount Maturity Date_FCY (NI),Treasury_HK|Bond Issuance|Bond Issue_TD_Premium/Discount Maturity Date_FCY (NI),
Treasury_HK,Bond Issuance,Bond Issue_TD_Premium/Discount Maturity Date_FCY_ACCY,Treasury_HK|Bond Issuance|Bond Issue_TD_Premium/Discount Maturity Date_FCY_ACCY,
Treasury_HK,Bond Issuance,PSAK_MF_Pay Date WIthholding Tax,Treasury_HK|Bond Issuance|PSAK_MF_Pay Date WIthholding Tax,
Treasury_HK,Bond Issuance,PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY (NI),Treasury_HK|Bond Issuance|PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY (NI),
Treasury_HK,Bond Issuance,PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY_IDR,Treasury_HK|Bond Issuance|PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY_IDR,
Treasury_HK,Bond FVOCI,Bond_TD_Sell Date Traded Interest,Treasury_HK|Bond FVOCI|Bond_TD_Sell Date Traded Interest,
Treasury_HK,Bond FVOCI,Bond_TD_Sell Date Traded Interest_FCY (NI),Treasury_HK|Bond FVOCI|Bond_TD_Sell Date Traded Interest_FCY (NI),
Treasury_HK,Bond FVOCI,Bond_TD_Sell Date Traded Interest_FCY_ACCY,Treasury_HK|Bond FVOCI|Bond_TD_Sell Date Traded Interest_FCY_ACCY,
Treasury_HK,Bond FVTPL,Bond_TD_Sell Date Traded Interest,Treasury_HK|Bond FVTPL|Bond_TD_Sell Date Traded Interest,
Treasury_HK,Bond FVTPL,Bond_TD_Sell Date Traded Interest_FCY (NI),Treasury_HK|Bond FVTPL|Bond_TD_Sell Date Traded Interest_FCY (NI),
Treasury_HK,Bond FVTPL,Bond_TD_Sell Date Traded Interest_FCY_ACCY,Treasury_HK|Bond FVTPL|Bond_TD_Sell Date Traded Interest_FCY_ACCY,
Treasury_HK,Bond FVTPL,Bond_TD_Maturity Pay Date RPL,Treasury_HK|Bond FVTPL|Bond_TD_Maturity Pay Date RPL,
Treasury_HK,Bond FVTPL,Bond_TD_Maturity Pay Date RPL_FCY (NI),Treasury_HK|Bond FVTPL|Bond_TD_Maturity Pay Date RPL_FCY (NI),
Treasury_HK,Bond FVTPL,Bond_TD_Maturity Pay Date RPL_FCY_ACCY,Treasury_HK|Bond FVTPL|Bond_TD_Maturity Pay Date RPL_FCY_ACCY,
Treasury_HK,CCS IRS,CCS/IRS_MF_Daily Interest Accrued_End Minus One_Pay,Treasury_HK|CCS IRS|CCS/IRS_MF_Daily Interest Accrued_End Minus One_Pay,
Treasury_HK,CCS IRS,CCS/IRS_MF_Daily Interest Accrued_End Minus One_Pay_FCY (NI),Treasury_HK|CCS IRS|CCS/IRS_MF_Daily Interest Accrued_End Minus One_Pay_FCY (NI),
Treasury_HK,CCS IRS,CCS/IRS_MF_Daily Interest Accrued_End Minus One_Pay_FCY_IDR,Treasury_HK|CCS IRS|CCS/IRS_MF_Daily Interest Accrued_End Minus One_Pay_FCY_IDR,
Treasury_HK,CCS IRS,CCS/IRS_MF_Daily Interest Accrued_End Minus One_Rec,Treasury_HK|CCS IRS|CCS/IRS_MF_Daily Interest Accrued_End Minus One_Rec,
Treasury_HK,CCS IRS,CCS/IRS_MF_Daily Interest Accrued_End Minus One_Rec_FCY (NI),Treasury_HK|CCS IRS|CCS/IRS_MF_Daily Interest Accrued_End Minus One_Rec_FCY (NI),
Treasury_HK,CCS IRS,CCS/IRS_MF_Daily Interest Accrued_End Minus One_Rec_FCY_IDR,Treasury_HK|CCS IRS|CCS/IRS_MF_Daily Interest Accrued_End Minus One_Rec_FCY_IDR,
Treasury_HK,CCS IRS,CCS/IRS_MF_Daily Interest Accrued_Pay,Treasury_HK|CCS IRS|CCS/IRS_MF_Daily Interest Accrued_Pay,
Treasury_HK,CCS IRS,CCS/IRS_MF_Daily Interest Accrued_Pay_FCY (NI),Treasury_HK|CCS IRS|CCS/IRS_MF_Daily Interest Accrued_Pay_FCY (NI),
Treasury_HK,CCS IRS,CCS/IRS_MF_Daily Interest Accrued_Pay_FCY_IDR,Treasury_HK|CCS IRS|CCS/IRS_MF_Daily Interest Accrued_Pay_FCY_IDR,
Treasury_HK,CCS IRS,CCS/IRS_MF_Daily Interest Accrued_Rec,Treasury_HK|CCS IRS|CCS/IRS_MF_Daily Interest Accrued_Rec,
Treasury_HK,CCS IRS,CCS/IRS_MF_Daily Interest Accrued_Rec_FCY (NI),Treasury_HK|CCS IRS|CCS/IRS_MF_Daily Interest Accrued_Rec_FCY (NI),
Treasury_HK,CCS IRS,CCS/IRS_MF_Daily Interest Accrued_Rec_FCY_IDR,Treasury_HK|CCS IRS|CCS/IRS_MF_Daily Interest Accrued_Rec_FCY_IDR,
