TREATMENTLINK,,,,/TREATMENTLINK
BOOK.NAME,TREATMENT.NAME,ACCOUNTING_INSTRUCTION.NAME,ID,
Treasury_SG_DBU,Bond Issuance,Bond_TD_Daily Premium/Discount Amortization,Treasury_SG_DBU|Bond Issuance|Bond_TD_Daily Premium/Discount Amortization,
Treasury_SG_DBU,Bond Issuance,PSAK_MF_Pay Date Non-Attributable Fee (As Fee),Treasury_SG_DBU|Bond Issuance|PSAK_MF_Pay Date Non-Attributable Fee (As Fee),
Treasury_SG_DBU,Bond Issuance,PSAK_MF_Pay Date Attributable Fee,Treasury_SG_DBU|Bond Issuance|PSAK_MF_Pay Date Attributable Fee,
Treasury_SG_DBU,Bond Issuance,PSAK_MF_Pay Date Non-Attributable Fee (Linear),Treasury_SG_DBU|Bond Issuance|PSAK_MF_Pay Date Non-Attributable Fee (Linear),
Treasury_SG_DBU,Bond Issuance,PSAK_TD_Daily Non-Attributable Fee Amortization,Treasury_SG_DBU|Bond Issuance|PSAK_TD_Daily Non-Attributable Fee Amortization,
Treasury_SG_DBU,Bond Issuance,Bond_TD_Daily Attributable Fee Amortization,Treasury_SG_DBU|Bond Issuance|Bond_TD_Daily Attributable Fee Amortization,
Treasury_SG_DBU,Bond Issuance,PSAK_MF_Pay Date Non-Attributable Fee (As Fee) Issuance,Treasury_SG_DBU|Bond Issuance|PSAK_MF_Pay Date Non-Attributable Fee (As Fee) Issuance,
Treasury_SG_DBU,Bond Issuance,Bond Issue_TD_Premium/Discount Maturity Date,Treasury_SG_DBU|Bond Issuance|Bond Issue_TD_Premium/Discount Maturity Date,
Treasury_SG_DBU,Bond Issuance,Bond Issue_TD_ Attributable Fee Maturity Date,Treasury_SG_DBU|Bond Issuance|Bond Issue_TD_ Attributable Fee Maturity Date,
Treasury_SG_DBU,Borrowing,DepoLoan_MF_Pay Date Interest PL,Treasury_SG_DBU|Borrowing|DepoLoan_MF_Pay Date Interest PL,
Treasury_SG_DBU,Borrowing,DepoLoan_MF_Maturity Date Principal,Treasury_SG_DBU|Borrowing|DepoLoan_MF_Maturity Date Principal,
Treasury_SG_DBU,Borrowing,DepoLoan_MF_Value Date Principal,Treasury_SG_DBU|Borrowing|DepoLoan_MF_Value Date Principal,
Treasury_SG_DBU,Borrowing,DepoLoan_MF_Trade Date Offbalance Principal,Treasury_SG_DBU|Borrowing|DepoLoan_MF_Trade Date Offbalance Principal,
Treasury_SG_DBU,Borrowing,DepoLoan_MF_Value Date Offbalance Principal,Treasury_SG_DBU|Borrowing|DepoLoan_MF_Value Date Offbalance Principal,
Treasury_SG_DBU,Borrowing,DepoLoan_TD_Daily Interest Accrual,Treasury_SG_DBU|Borrowing|DepoLoan_TD_Daily Interest Accrual,
Treasury_SG_DBU,Borrowing,PSAK_MF_Pay Date Attributable Fee,Treasury_SG_DBU|Borrowing|PSAK_MF_Pay Date Attributable Fee,
Treasury_SG_DBU,Borrowing,DepoLoan_MF_Trade Date Principal,Treasury_SG_DBU|Borrowing|DepoLoan_MF_Trade Date Principal,
Treasury_SG_DBU,Borrowing,MM_TD_Daily Attributable Fee Amortization,Treasury_SG_DBU|Borrowing|MM_TD_Daily Attributable Fee Amortization,
Treasury_SG_DBU,IRS,CCS/IRS_TD_Daily Mark to Market,Treasury_SG_DBU|IRS|CCS/IRS_TD_Daily Mark to Market,
Treasury_SG_DBU,IRS,CCS/IRS_MF_Pay Date Interest_Pay,Treasury_SG_DBU|IRS|CCS/IRS_MF_Pay Date Interest_Pay,
Treasury_SG_DBU,IRS,CCS/IRS_MF_Pay Date Termination Fee,Treasury_SG_DBU|IRS|CCS/IRS_MF_Pay Date Termination Fee,
Treasury_SG_DBU,IRS,CCS/IRS_Leg_Daily Interest Accrued_Pay,Treasury_SG_DBU|IRS|CCS/IRS_Leg_Daily Interest Accrued_Pay,
Treasury_SG_DBU,IRS,CCS/IRS_Leg_Daily Interest Accrued_Rec,Treasury_SG_DBU|IRS|CCS/IRS_Leg_Daily Interest Accrued_Rec,
Treasury_SG_DBU,IRS,CCS/IRS_Leg_Trade Date Commitment,Treasury_SG_DBU|IRS|CCS/IRS_Leg_Trade Date Commitment,
Treasury_SG_DBU,IRS,CCS/IRS_Leg Maturity Date Commitment,Treasury_SG_DBU|IRS|CCS/IRS_Leg Maturity Date Commitment,
Treasury_SG_DBU,IRS,CCS/IRS_Leg Closing Date Commitment,Treasury_SG_DBU|IRS|CCS/IRS_Leg Closing Date Commitment,
Treasury_SG_DBU,IRS,CCS/IRS_MF_Pay Date Interest_Rec,Treasury_SG_DBU|IRS|CCS/IRS_MF_Pay Date Interest_Rec,
Treasury_SG_DBU,FX Forward,FX_MF_Trade Date OffBalance Principal,Treasury_SG_DBU|FX Forward|FX_MF_Trade Date OffBalance Principal,
Treasury_SG_DBU,FX Forward,FX_MF_Value Date OffBalance Principal,Treasury_SG_DBU|FX Forward|FX_MF_Value Date OffBalance Principal,
Treasury_SG_DBU,FX Forward,FX_MF_Value Date Principal,Treasury_SG_DBU|FX Forward|FX_MF_Value Date Principal,
Treasury_SG_DBU,FX Forward,FX_TD_Daily Mark-to-Market,Treasury_SG_DBU|FX Forward|FX_TD_Daily Mark-to-Market,
Treasury_SG_DBU,FX Forward,FX_MF_Pay Date FX Position Reval Acc Curr,Treasury_SG_DBU|FX Forward|FX_MF_Pay Date FX Position Reval Acc Curr,
Treasury_SG_DBU,FX NDF,FX_TD_Trade Date OffBalance Principal,Treasury_SG_DBU|FX NDF|FX_TD_Trade Date OffBalance Principal,
Treasury_SG_DBU,FX NDF,FX_TD_Expiry Date OffBalance Principal,Treasury_SG_DBU|FX NDF|FX_TD_Expiry Date OffBalance Principal,
Treasury_SG_DBU,FX NDF,FX_TD_Daily Mark-to-Market NDF,Treasury_SG_DBU|FX NDF|FX_TD_Daily Mark-to-Market NDF,
Treasury_SG_DBU,FX NDF,FX_TD_Closing Date OffBalance Principal,Treasury_SG_DBU|FX NDF|FX_TD_Closing Date OffBalance Principal,
Treasury_SG_DBU,FX NDF,FX_MF_Settle Date Payout,Treasury_SG_DBU|FX NDF|FX_MF_Settle Date Payout,
Treasury_SG_DBU,FX Spot,FX_MF_Value Date OffBalance Principal,Treasury_SG_DBU|FX Spot|FX_MF_Value Date OffBalance Principal,
Treasury_SG_DBU,FX Spot,FX_MF_Value Date Principal,Treasury_SG_DBU|FX Spot|FX_MF_Value Date Principal,
Treasury_SG_DBU,FX Spot,FX_MF_Trade Date OffBalance Principal,Treasury_SG_DBU|FX Spot|FX_MF_Trade Date OffBalance Principal,
Treasury_SG_DBU,FX Spot,FX_TD_Daily Mark-to-Market,Treasury_SG_DBU|FX Spot|FX_TD_Daily Mark-to-Market,
Treasury_SG_DBU,FX Spot,FX_MF_Pay Date FX Position Reval Acc Curr,Treasury_SG_DBU|FX Spot|FX_MF_Pay Date FX Position Reval Acc Curr,
Treasury_SG_DBU,FX Swap,FX_MF_Trade Date OffBalance Principal,Treasury_SG_DBU|FX Swap|FX_MF_Trade Date OffBalance Principal,
Treasury_SG_DBU,FX Swap,FX_MF_Value Date OffBalance Principal,Treasury_SG_DBU|FX Swap|FX_MF_Value Date OffBalance Principal,
Treasury_SG_DBU,FX Swap,FX_MF_Value Date Principal,Treasury_SG_DBU|FX Swap|FX_MF_Value Date Principal,
Treasury_SG_DBU,FX Swap,FX_TD_Daily Mark-to-Market,Treasury_SG_DBU|FX Swap|FX_TD_Daily Mark-to-Market,
Treasury_SG_DBU,FX Swap,FX_MF_Pay Date FX Position Reval Acc Curr,Treasury_SG_DBU|FX Swap|FX_MF_Pay Date FX Position Reval Acc Curr,
Treasury_SG_DBU,FXO,FX Option_TD_Daily Mark to Market,Treasury_SG_DBU|FXO|FX Option_TD_Daily Mark to Market,
Treasury_SG_DBU,FXO,FX Option_TD_Trade Date OffBalance Principal,Treasury_SG_DBU|FXO|FX Option_TD_Trade Date OffBalance Principal,
Treasury_SG_DBU,FXO,FX Option_TD_Maturity Date OffBalance Principal,Treasury_SG_DBU|FXO|FX Option_TD_Maturity Date OffBalance Principal,
Treasury_SG_DBU,FXO,FX Option_MF_Premium Value Date,Treasury_SG_DBU|FXO|FX Option_MF_Premium Value Date,
Treasury_SG_DBU,FXO,FX Option_MF_Premium Trade Date,Treasury_SG_DBU|FXO|FX Option_MF_Premium Trade Date,
Treasury_SG_DBU,FXO,FX Option_TD_Exercise/Closing Date OffBalance Principal,Treasury_SG_DBU|FXO|FX Option_TD_Exercise/Closing Date OffBalance Principal,
Treasury_SG_DBU,FXO,Option MF_Expiry Date Premium Reclass,Treasury_SG_DBU|FXO|Option MF_Expiry Date Premium Reclass,
Treasury_SG_DBU,FXO,FX Option_MF_Payment Premium Trade Date,Treasury_SG_DBU|FXO|FX Option_MF_Payment Premium Trade Date,
Treasury_SG_DBU,FXO,FX Option_MF_Payment Premium Value Date,Treasury_SG_DBU|FXO|FX Option_MF_Payment Premium Value Date,
Treasury_SG_DBU,FXO,FX Option_MF_Termination Fee,Treasury_SG_DBU|FXO|FX Option_MF_Termination Fee,
Treasury_SG_DBU,Repo,Repo_MF_Value Date Principal,Treasury_SG_DBU|Repo|Repo_MF_Value Date Principal,
Treasury_SG_DBU,Repo,Repo_MF_Maturity Date Principal,Treasury_SG_DBU|Repo|Repo_MF_Maturity Date Principal,
Treasury_SG_DBU,Repo,Repo_MF_Pay Date Interest PL,Treasury_SG_DBU|Repo|Repo_MF_Pay Date Interest PL,
Treasury_SG_DBU,Repo,Repo_TD_Daily Interest Accrual,Treasury_SG_DBU|Repo|Repo_TD_Daily Interest Accrual,
Treasury_SG_DBU,Repo,Repo_MF_Trade Date Principal,Treasury_SG_DBU|Repo|Repo_MF_Trade Date Principal,
Treasury_SG_DBU,Repo,PSAK_MF_Pay Date Attributable Fee,Treasury_SG_DBU|Repo|PSAK_MF_Pay Date Attributable Fee,
Treasury_SG_DBU,Repo,MM_TD_Daily Attributable Fee Amortization,Treasury_SG_DBU|Repo|MM_TD_Daily Attributable Fee Amortization,
Treasury_SG_DBU,Repo Coupon Transfer,Repo_MF_Pay Date Collateral Coupon Transfer,Treasury_SG_DBU|Repo Coupon Transfer|Repo_MF_Pay Date Collateral Coupon Transfer,
Treasury_SG_DBU,Reverse Repo,Repo_MF_Maturity Date Principal,Treasury_SG_DBU|Reverse Repo|Repo_MF_Maturity Date Principal,
Treasury_SG_DBU,Reverse Repo,Repo_TD_Daily Interest Accrual,Treasury_SG_DBU|Reverse Repo|Repo_TD_Daily Interest Accrual,
Treasury_SG_DBU,Reverse Repo,Repo_MF_Pay Date Interest PL,Treasury_SG_DBU|Reverse Repo|Repo_MF_Pay Date Interest PL,
Treasury_SG_DBU,Reverse Repo,Repo_MF_Value Date Principal,Treasury_SG_DBU|Reverse Repo|Repo_MF_Value Date Principal,
Treasury_SG_DBU,Reverse Repo,Repo_MF_Trade Date Principal,Treasury_SG_DBU|Reverse Repo|Repo_MF_Trade Date Principal,
Treasury_SG_DBU,Reverse Repo,MM_TD_Daily Attributable Fee Amortization,Treasury_SG_DBU|Reverse Repo|MM_TD_Daily Attributable Fee Amortization,
Treasury_SG_DBU,Reverse Repo,PSAK_MF_Pay Date Attributable Fee,Treasury_SG_DBU|Reverse Repo|PSAK_MF_Pay Date Attributable Fee,
Treasury_SG_DBU,Settlement,Value Day (Real-Time),Treasury_SG_DBU|Settlement|Value Day (Real-Time),
Treasury_SG_DBU,Settlement,Value Day (EOD),Treasury_SG_DBU|Settlement|Value Day (EOD),
Treasury_SG_ACU,Bond Amortised Cost,PSAK_TD_Total Amortization Maturity Date_FCY (NI),Treasury_SG_ACU|Bond Amortised Cost|PSAK_TD_Total Amortization Maturity Date_FCY (NI),
Treasury_SG_ACU,Bond Amortised Cost,PSAK_TD_Total Amortization Maturity Date_FCY_ACCY,Treasury_SG_ACU|Bond Amortised Cost|PSAK_TD_Total Amortization Maturity Date_FCY_ACCY,
Treasury_SG_ACU,Bond FVOCI,PSAK_TD_Total Amortization Maturity Date_FCY (NI),Treasury_SG_ACU|Bond FVOCI|PSAK_TD_Total Amortization Maturity Date_FCY (NI),
Treasury_SG_ACU,Bond FVOCI,PSAK_TD_Total Amortization Maturity Date_FCY_ACCY,Treasury_SG_ACU|Bond FVOCI|PSAK_TD_Total Amortization Maturity Date_FCY_ACCY,
Treasury_SG_ACU,Bond FVTPL,Bond_TD_Premium/Discount FVTPL Maturity Date_FCY_ACCY,Treasury_SG_ACU|Bond FVTPL|Bond_TD_Premium/Discount FVTPL Maturity Date_FCY_ACCY,
Treasury_SG_ACU,Bond FVTPL,Bond_TD_Premium/Discount FVTPL Maturity Date_FCY (NI),Treasury_SG_ACU|Bond FVTPL|Bond_TD_Premium/Discount FVTPL Maturity Date_FCY (NI),
Treasury_SG_ACU,Bond Issuance,Bond Issue_TD_ Attributable Fee Maturity Date_FCY (NI),Treasury_SG_ACU|Bond Issuance|Bond Issue_TD_ Attributable Fee Maturity Date_FCY (NI),
Treasury_SG_ACU,Bond Issuance,Bond Issue_TD_ Attributable Fee Maturity Date_FCY_ACCY,Treasury_SG_ACU|Bond Issuance|Bond Issue_TD_ Attributable Fee Maturity Date_FCY_ACCY,
Treasury_SG_ACU,Bond Issuance,Bond Issue_TD_Premium/Discount Maturity Date_FCY (NI),Treasury_SG_ACU|Bond Issuance|Bond Issue_TD_Premium/Discount Maturity Date_FCY (NI),
Treasury_SG_ACU,Bond Issuance,Bond Issue_TD_Premium/Discount Maturity Date_FCY_ACCY,Treasury_SG_ACU|Bond Issuance|Bond Issue_TD_Premium/Discount Maturity Date_FCY_ACCY,
Treasury_SG_DBU,CCS,FX_MF_Pay Date FX Position Reval Acc Curr,Treasury_SG_DBU|CCS|FX_MF_Pay Date FX Position Reval Acc Curr,
Treasury_SG_DBU,CCS,CCS/IRS_MF_Pay Date Nominal Exchange,Treasury_SG_DBU|CCS|CCS/IRS_MF_Pay Date Nominal Exchange,
Treasury_SG_ACU,CCS,FX_MF_Pay Date FX Position Reval Acc Curr,Treasury_SG_ACU|CCS|FX_MF_Pay Date FX Position Reval Acc Curr,
Treasury_SG_ACU,CCS,FX_MF_Pay Date FX Position Strong Currency Acc Curr,Treasury_SG_ACU|CCS|FX_MF_Pay Date FX Position Strong Currency Acc Curr,
Treasury_SG_ACU,CCS,CCS/IRS_MF_Pay Date Nominal Exchange,Treasury_SG_ACU|CCS|CCS/IRS_MF_Pay Date Nominal Exchange,
Treasury_SG_ACU,CCS,CCS/IRS_Leg_Trade Date Commitment,Treasury_SG_ACU|CCS|CCS/IRS_Leg_Trade Date Commitment,
Treasury_SG_ACU,CCS,CCS/IRS_Leg_Daily Interest Accrued_Pay,Treasury_SG_ACU|CCS|CCS/IRS_Leg_Daily Interest Accrued_Pay,
Treasury_SG_ACU,CCS,CCS/IRS_Leg_Daily Interest Accrued_Pay_FCY (NI),Treasury_SG_ACU|CCS|CCS/IRS_Leg_Daily Interest Accrued_Pay_FCY (NI),
Treasury_SG_ACU,CCS,CCS/IRS_Leg_Daily Interest Accrued_Pay_FCY_ACCY,Treasury_SG_ACU|CCS|CCS/IRS_Leg_Daily Interest Accrued_Pay_FCY_ACCY,
Treasury_SG_ACU,CCS,CCS/IRS_Leg_Daily Interest Accrued_Rec,Treasury_SG_ACU|CCS|CCS/IRS_Leg_Daily Interest Accrued_Rec,
Treasury_SG_ACU,CCS,CCS/IRS_Leg_Daily Interest Accrued_Rec_FCY (NI),Treasury_SG_ACU|CCS|CCS/IRS_Leg_Daily Interest Accrued_Rec_FCY (NI),
Treasury_SG_ACU,CCS,CCS/IRS_Leg_Daily Interest Accrued_Rec_FCY_ACCY,Treasury_SG_ACU|CCS|CCS/IRS_Leg_Daily Interest Accrued_Rec_FCY_ACCY,
Treasury_SG_ACU,CCS,CCS/IRS_TD_Daily Mark to Market,Treasury_SG_ACU|CCS|CCS/IRS_TD_Daily Mark to Market,
Treasury_SG_ACU,CCS,CCS/IRS_MF_Pay Date Interest_Pay,Treasury_SG_ACU|CCS|CCS/IRS_MF_Pay Date Interest_Pay,
Treasury_SG_ACU,CCS,CCS/IRS_MF_Pay Date Interest_Pay_FCY (NI),Treasury_SG_ACU|CCS|CCS/IRS_MF_Pay Date Interest_Pay_FCY (NI),
Treasury_SG_ACU,CCS,CCS/IRS_MF_Pay Date Interest_Pay_FCY_ACCY,Treasury_SG_ACU|CCS|CCS/IRS_MF_Pay Date Interest_Pay_FCY_ACCY,
Treasury_SG_ACU,CCS,CCS/IRS_MF_Pay Date Interest_Rec,Treasury_SG_ACU|CCS|CCS/IRS_MF_Pay Date Interest_Rec,
Treasury_SG_ACU,CCS,CCS/IRS_MF_Pay Date Interest_Rec_FCY (NI),Treasury_SG_ACU|CCS|CCS/IRS_MF_Pay Date Interest_Rec_FCY (NI),
Treasury_SG_ACU,CCS,CCS/IRS_MF_Pay Date Interest_Rec_FCY_ACCY,Treasury_SG_ACU|CCS|CCS/IRS_MF_Pay Date Interest_Rec_FCY_ACCY,
Treasury_SG_ACU,CCS,CCS/IRS_Leg Closing Date Commitment,Treasury_SG_ACU|CCS|CCS/IRS_Leg Closing Date Commitment,
Treasury_SG_ACU,CCS,CCS/IRS_Leg Maturity Date Commitment,Treasury_SG_ACU|CCS|CCS/IRS_Leg Maturity Date Commitment,
Treasury_SG_ACU,CCS,CCS/IRS_MF_Pay Date Termination Fee,Treasury_SG_ACU|CCS|CCS/IRS_MF_Pay Date Termination Fee,
Treasury_SG_ACU,CCS,CCS/IRS_MF_Pay Date Termination Fee_FCY (NI),Treasury_SG_ACU|CCS|CCS/IRS_MF_Pay Date Termination Fee_FCY (NI),
Treasury_SG_ACU,CCS,CCS/IRS_MF_Pay Date Termination Fee_FCY_ACCY,Treasury_SG_ACU|CCS|CCS/IRS_MF_Pay Date Termination Fee_FCY_ACCY,
Treasury_SG_DBU,InterOffice Settlement,Value Day Interoffice (EOD),Treasury_SG_DBU|InterOffice Settlement|Value Day Interoffice (EOD),
Treasury_SG_ACU,InterOffice Settlement,Value Day Interoffice (EOD),Treasury_SG_ACU|InterOffice Settlement|Value Day Interoffice (EOD),
Treasury_SG_ACU,CCS_SGD,CCS/IRS_MF_Pay Date Termination Fee,Treasury_SG_ACU|CCS_SGD|CCS/IRS_MF_Pay Date Termination Fee,
Treasury_SG_ACU,CCS_SGD,CCS/IRS_MF_Pay Date Termination Fee_FCY (NI),Treasury_SG_ACU|CCS_SGD|CCS/IRS_MF_Pay Date Termination Fee_FCY (NI),
Treasury_SG_ACU,CCS_SGD,CCS/IRS_MF_Pay Date Termination Fee_FCY_ACCY,Treasury_SG_ACU|CCS_SGD|CCS/IRS_MF_Pay Date Termination Fee_FCY_ACCY,
Treasury_SG_ACU,CCS_SGD,CCS/IRS_MF_Pay Date Interest_Pay,Treasury_SG_ACU|CCS_SGD|CCS/IRS_MF_Pay Date Interest_Pay,
Treasury_SG_ACU,CCS_SGD,CCS/IRS_MF_Pay Date Interest_Pay_FCY (NI),Treasury_SG_ACU|CCS_SGD|CCS/IRS_MF_Pay Date Interest_Pay_FCY (NI),
Treasury_SG_ACU,CCS_SGD,CCS/IRS_MF_Pay Date Interest_Pay_FCY_ACCY,Treasury_SG_ACU|CCS_SGD|CCS/IRS_MF_Pay Date Interest_Pay_FCY_ACCY,
Treasury_SG_ACU,CCS_SGD,CCS/IRS_MF_Pay Date Nominal Exchange,Treasury_SG_ACU|CCS_SGD|CCS/IRS_MF_Pay Date Nominal Exchange,
Treasury_SG_ACU,CCS_SGD,CCS/IRS_MF_Pay Date Interest_Rec,Treasury_SG_ACU|CCS_SGD|CCS/IRS_MF_Pay Date Interest_Rec,
Treasury_SG_ACU,CCS_SGD,CCS/IRS_MF_Pay Date Interest_Rec_FCY (NI),Treasury_SG_ACU|CCS_SGD|CCS/IRS_MF_Pay Date Interest_Rec_FCY (NI),
Treasury_SG_ACU,CCS_SGD,CCS/IRS_MF_Pay Date Interest_Rec_FCY_ACCY,Treasury_SG_ACU|CCS_SGD|CCS/IRS_MF_Pay Date Interest_Rec_FCY_ACCY,
Treasury_SG_DBU,CCS,CCS/IRS_Leg_Trade Date Commitment,Treasury_SG_DBU|CCS|CCS/IRS_Leg_Trade Date Commitment,
Treasury_SG_DBU,CCS,CCS/IRS_Leg Closing Date Commitment,Treasury_SG_DBU|CCS|CCS/IRS_Leg Closing Date Commitment,
Treasury_SG_DBU,CCS,CCS/IRS_Leg Maturity Date Commitment,Treasury_SG_DBU|CCS|CCS/IRS_Leg Maturity Date Commitment,
Treasury_SG_DBU,CCS,CCS/IRS_MF_Pay Date Termination Fee,Treasury_SG_DBU|CCS|CCS/IRS_MF_Pay Date Termination Fee,
Treasury_SG_DBU,CCS,CCS/IRS_TD_Daily Mark to Market,Treasury_SG_DBU|CCS|CCS/IRS_TD_Daily Mark to Market,
Treasury_SG_DBU,CCS,CCS/IRS_Leg_Daily Interest Accrued_Pay,Treasury_SG_DBU|CCS|CCS/IRS_Leg_Daily Interest Accrued_Pay,
Treasury_SG_DBU,CCS,CCS/IRS_Leg_Daily Interest Accrued_Rec,Treasury_SG_DBU|CCS|CCS/IRS_Leg_Daily Interest Accrued_Rec,
Treasury_SG_DBU,CCS,CCS/IRS_MF_Pay Date Interest_Pay,Treasury_SG_DBU|CCS|CCS/IRS_MF_Pay Date Interest_Pay,
Treasury_SG_DBU,CCS,CCS/IRS_MF_Pay Date Interest_Rec,Treasury_SG_DBU|CCS|CCS/IRS_MF_Pay Date Interest_Rec,
Treasury_SG_ACU,Bond Issuance,PSAK_MF_Pay Date WIthholding Tax,Treasury_SG_ACU|Bond Issuance|PSAK_MF_Pay Date WIthholding Tax,
Treasury_SG_ACU,Bond Issuance,PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY (NI),Treasury_SG_ACU|Bond Issuance|PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY (NI),
Treasury_SG_ACU,Bond Issuance,PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY_IDR,Treasury_SG_ACU|Bond Issuance|PSAK_MF_Pay Date WIthholding Tax (Latest)_FCY_IDR,
Treasury_SG_ACU,Bond FVOCI,Bond_TD_Sell Date Traded Interest,Treasury_SG_ACU|Bond FVOCI|Bond_TD_Sell Date Traded Interest,
Treasury_SG_ACU,Bond FVOCI,Bond_TD_Sell Date Traded Interest_FCY (NI),Treasury_SG_ACU|Bond FVOCI|Bond_TD_Sell Date Traded Interest_FCY (NI),
Treasury_SG_ACU,Bond FVOCI,Bond_TD_Sell Date Traded Interest_FCY_ACCY,Treasury_SG_ACU|Bond FVOCI|Bond_TD_Sell Date Traded Interest_FCY_ACCY,
Treasury_SG_ACU,Bond FVTPL,Bond_TD_Sell Date Traded Interest,Treasury_SG_ACU|Bond FVTPL|Bond_TD_Sell Date Traded Interest,
Treasury_SG_ACU,Bond FVTPL,Bond_TD_Sell Date Traded Interest_FCY (NI),Treasury_SG_ACU|Bond FVTPL|Bond_TD_Sell Date Traded Interest_FCY (NI),
Treasury_SG_ACU,Bond FVTPL,Bond_TD_Sell Date Traded Interest_FCY_ACCY,Treasury_SG_ACU|Bond FVTPL|Bond_TD_Sell Date Traded Interest_FCY_ACCY,
Treasury_SG_DBU,Bond FVOCI,Bond_TD_Sell Date Traded Interest,Treasury_SG_DBU|Bond FVOCI|Bond_TD_Sell Date Traded Interest,
Treasury_SG_DBU,Bond FVTPL,Bond_TD_Sell Date Traded Interest,Treasury_SG_DBU|Bond FVTPL|Bond_TD_Sell Date Traded Interest,
Treasury_SG_ACU,Bond FVTPL,Bond_TD_Maturity Pay Date RPL,Treasury_SG_ACU|Bond FVTPL|Bond_TD_Maturity Pay Date RPL,
Treasury_SG_ACU,Bond FVTPL,Bond_TD_Maturity Pay Date RPL_FCY (NI),Treasury_SG_ACU|Bond FVTPL|Bond_TD_Maturity Pay Date RPL_FCY (NI),
Treasury_SG_ACU,Bond FVTPL,Bond_TD_Maturity Pay Date RPL_FCY_ACCY,Treasury_SG_ACU|Bond FVTPL|Bond_TD_Maturity Pay Date RPL_FCY_ACCY,
Treasury_SG_DBU,Bond FVTPL,Bond_TD_Maturity Pay Date RPL,Treasury_SG_DBU|Bond FVTPL|Bond_TD_Maturity Pay Date RPL,
Treasury_SG_ACU,CCS,CCS/IRS_MF_Daily Interest Accrued_End Minus One_Pay,Treasury_SG_ACU|CCS|CCS/IRS_MF_Daily Interest Accrued_End Minus One_Pay,
Treasury_SG_ACU,CCS,CCS/IRS_MF_Daily Interest Accrued_End Minus One_Pay_FCY (NI),Treasury_SG_ACU|CCS|CCS/IRS_MF_Daily Interest Accrued_End Minus One_Pay_FCY (NI),
Treasury_SG_ACU,CCS,CCS/IRS_MF_Daily Interest Accrued_End Minus One_Pay_FCY_IDR,Treasury_SG_ACU|CCS|CCS/IRS_MF_Daily Interest Accrued_End Minus One_Pay_FCY_IDR,
Treasury_SG_ACU,CCS,CCS/IRS_MF_Daily Interest Accrued_End Minus One_Rec,Treasury_SG_ACU|CCS|CCS/IRS_MF_Daily Interest Accrued_End Minus One_Rec,
Treasury_SG_ACU,CCS,CCS/IRS_MF_Daily Interest Accrued_End Minus One_Rec_FCY (NI),Treasury_SG_ACU|CCS|CCS/IRS_MF_Daily Interest Accrued_End Minus One_Rec_FCY (NI),
Treasury_SG_ACU,CCS,CCS/IRS_MF_Daily Interest Accrued_End Minus One_Rec_FCY_IDR,Treasury_SG_ACU|CCS|CCS/IRS_MF_Daily Interest Accrued_End Minus One_Rec_FCY_IDR,
Treasury_SG_ACU,CCS,CCS/IRS_MF_Daily Interest Accrued_Pay,Treasury_SG_ACU|CCS|CCS/IRS_MF_Daily Interest Accrued_Pay,
Treasury_SG_ACU,CCS,CCS/IRS_MF_Daily Interest Accrued_Pay_FCY (NI),Treasury_SG_ACU|CCS|CCS/IRS_MF_Daily Interest Accrued_Pay_FCY (NI),
Treasury_SG_ACU,CCS,CCS/IRS_MF_Daily Interest Accrued_Pay_FCY_IDR,Treasury_SG_ACU|CCS|CCS/IRS_MF_Daily Interest Accrued_Pay_FCY_IDR,
Treasury_SG_ACU,CCS,CCS/IRS_MF_Daily Interest Accrued_Rec,Treasury_SG_ACU|CCS|CCS/IRS_MF_Daily Interest Accrued_Rec,
Treasury_SG_ACU,CCS,CCS/IRS_MF_Daily Interest Accrued_Rec_FCY (NI),Treasury_SG_ACU|CCS|CCS/IRS_MF_Daily Interest Accrued_Rec_FCY (NI),
Treasury_SG_ACU,CCS,CCS/IRS_MF_Daily Interest Accrued_Rec_FCY_IDR,Treasury_SG_ACU|CCS|CCS/IRS_MF_Daily Interest Accrued_Rec_FCY_IDR,
Treasury_SG_ACU,IRS,CCS/IRS_MF_Daily Interest Accrued_End Minus One_Pay,Treasury_SG_ACU|IRS|CCS/IRS_MF_Daily Interest Accrued_End Minus One_Pay,
Treasury_SG_ACU,IRS,CCS/IRS_MF_Daily Interest Accrued_End Minus One_Pay_FCY (NI),Treasury_SG_ACU|IRS|CCS/IRS_MF_Daily Interest Accrued_End Minus One_Pay_FCY (NI),
Treasury_SG_ACU,IRS,CCS/IRS_MF_Daily Interest Accrued_End Minus One_Pay_FCY_IDR,Treasury_SG_ACU|IRS|CCS/IRS_MF_Daily Interest Accrued_End Minus One_Pay_FCY_IDR,
Treasury_SG_ACU,IRS,CCS/IRS_MF_Daily Interest Accrued_End Minus One_Rec,Treasury_SG_ACU|IRS|CCS/IRS_MF_Daily Interest Accrued_End Minus One_Rec,
Treasury_SG_ACU,IRS,CCS/IRS_MF_Daily Interest Accrued_End Minus One_Rec_FCY (NI),Treasury_SG_ACU|IRS|CCS/IRS_MF_Daily Interest Accrued_End Minus One_Rec_FCY (NI),
