INSTRUMENT,,,,,,,,,,,,,,,,,,,,/INSTRUMENT
CONTR_SIZE,CURR.INSID,EXERCISE_TYPE,EXP_PERIOD,GENERIC,INSID,INSTYPE,MTM_FROM_FEED,OPTION_TYPE,PAYTYPE,PAY_DAY_OFFSET,PAY_OFFSET_METHOD,QUOTATION_SEQNBR.NAME,SETTLEMENT,SPOT_BANKING_DAYS_OFFSET,STRIKE_CURR.INSID,STRIKE_PRICE,STRIKE_TYPE,UND_INSADDR.INSID,UND_INSTYPE,
1000000,USD,European,3m,Yes,USD/R/IRS/LI3M/BP-VOL/3M/10Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/10Y,Swap,
1000000,USD,European,3m,Yes,USD/R/IRS/LI3M/BP-VOL/3M/15Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/15Y,Swap,
1000000,USD,European,3m,Yes,USD/R/IRS/LI3M/BP-VOL/3M/1Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/1Y,Swap,
1000000,USD,European,3m,Yes,USD/R/IRS/LI3M/BP-VOL/3M/20Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/20Y,Swap,
1000000,USD,European,3m,Yes,USD/R/IRS/LI3M/BP-VOL/3M/25Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/25Y,Swap,
1000000,USD,European,3m,Yes,USD/R/IRS/LI3M/BP-VOL/3M/2Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/2Y,Swap,
1000000,USD,European,3m,Yes,USD/R/IRS/LI3M/BP-VOL/3M/30Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/30Y,Swap,
1000000,USD,European,3m,Yes,USD/R/IRS/LI3M/BP-VOL/3M/3Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/3Y,Swap,
1000000,USD,European,3m,Yes,USD/R/IRS/LI3M/BP-VOL/3M/4Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/4Y,Swap,
1000000,USD,European,3m,Yes,USD/R/IRS/LI3M/BP-VOL/3M/5Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/5Y,Swap,
1000000,USD,European,3m,Yes,USD/R/IRS/LI3M/BP-VOL/3M/6Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/6Y,Swap,
1000000,USD,European,3m,Yes,USD/R/IRS/LI3M/BP-VOL/3M/7Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/7Y,Swap,
1000000,USD,European,3m,Yes,USD/R/IRS/LI3M/BP-VOL/3M/8Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/8Y,Swap,
1000000,USD,European,3m,Yes,USD/R/IRS/LI3M/BP-VOL/3M/9Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/9Y,Swap,
1000000,USD,European,3y,Yes,USD/R/IRS/LI3M/BP-VOL/3Y/10Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/10Y,Swap,
1000000,USD,European,3y,Yes,USD/R/IRS/LI3M/BP-VOL/3Y/15Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/15Y,Swap,
1000000,USD,European,3y,Yes,USD/R/IRS/LI3M/BP-VOL/3Y/1Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/1Y,Swap,
1000000,USD,European,3y,Yes,USD/R/IRS/LI3M/BP-VOL/3Y/20Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/20Y,Swap,
1000000,USD,European,3y,Yes,USD/R/IRS/LI3M/BP-VOL/3Y/25Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/25Y,Swap,
1000000,USD,European,3y,Yes,USD/R/IRS/LI3M/BP-VOL/3Y/2Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/2Y,Swap,
1000000,USD,European,3y,Yes,USD/R/IRS/LI3M/BP-VOL/3Y/30Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/30Y,Swap,
1000000,USD,European,3y,Yes,USD/R/IRS/LI3M/BP-VOL/3Y/3Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/3Y,Swap,
1000000,USD,European,3y,Yes,USD/R/IRS/LI3M/BP-VOL/3Y/4Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/4Y,Swap,
1000000,USD,European,3y,Yes,USD/R/IRS/LI3M/BP-VOL/3Y/5Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/5Y,Swap,
1000000,USD,European,3y,Yes,USD/R/IRS/LI3M/BP-VOL/3Y/6Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/6Y,Swap,
1000000,USD,European,3y,Yes,USD/R/IRS/LI3M/BP-VOL/3Y/7Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/7Y,Swap,
1000000,USD,European,3y,Yes,USD/R/IRS/LI3M/BP-VOL/3Y/8Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/8Y,Swap,
1000000,USD,European,3y,Yes,USD/R/IRS/LI3M/BP-VOL/3Y/9Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/9Y,Swap,
1000000,USD,European,4y,Yes,USD/R/IRS/LI3M/BP-VOL/4Y/10Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/10Y,Swap,
1000000,USD,European,4y,Yes,USD/R/IRS/LI3M/BP-VOL/4Y/15Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/15Y,Swap,
1000000,USD,European,4y,Yes,USD/R/IRS/LI3M/BP-VOL/4Y/1Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/1Y,Swap,
1000000,USD,European,4y,Yes,USD/R/IRS/LI3M/BP-VOL/4Y/20Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/20Y,Swap,
1000000,USD,European,4y,Yes,USD/R/IRS/LI3M/BP-VOL/4Y/25Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/25Y,Swap,
1000000,USD,European,4y,Yes,USD/R/IRS/LI3M/BP-VOL/4Y/2Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/2Y,Swap,
1000000,USD,European,4y,Yes,USD/R/IRS/LI3M/BP-VOL/4Y/30Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/30Y,Swap,
1000000,USD,European,4y,Yes,USD/R/IRS/LI3M/BP-VOL/4Y/3Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/3Y,Swap,
1000000,USD,European,4y,Yes,USD/R/IRS/LI3M/BP-VOL/4Y/4Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/4Y,Swap,
1000000,USD,European,4y,Yes,USD/R/IRS/LI3M/BP-VOL/4Y/5Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/5Y,Swap,
1000000,USD,European,4y,Yes,USD/R/IRS/LI3M/BP-VOL/4Y/6Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/6Y,Swap,
1000000,USD,European,4y,Yes,USD/R/IRS/LI3M/BP-VOL/4Y/7Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/7Y,Swap,
1000000,USD,European,4y,Yes,USD/R/IRS/LI3M/BP-VOL/4Y/8Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/8Y,Swap,
1000000,USD,European,4y,Yes,USD/R/IRS/LI3M/BP-VOL/4Y/9Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/9Y,Swap,
1000000,USD,European,5y,Yes,USD/R/IRS/LI3M/BP-VOL/5Y/10Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/10Y,Swap,
1000000,USD,European,5y,Yes,USD/R/IRS/LI3M/BP-VOL/5Y/15Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/15Y,Swap,
1000000,USD,European,5y,Yes,USD/R/IRS/LI3M/BP-VOL/5Y/1Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/1Y,Swap,
1000000,USD,European,5y,Yes,USD/R/IRS/LI3M/BP-VOL/5Y/20Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/20Y,Swap,
1000000,USD,European,5y,Yes,USD/R/IRS/LI3M/BP-VOL/5Y/25Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/25Y,Swap,
1000000,USD,European,5y,Yes,USD/R/IRS/LI3M/BP-VOL/5Y/2Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/2Y,Swap,
1000000,USD,European,5y,Yes,USD/R/IRS/LI3M/BP-VOL/5Y/30Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/30Y,Swap,
1000000,USD,European,5y,Yes,USD/R/IRS/LI3M/BP-VOL/5Y/3Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/3Y,Swap,
1000000,USD,European,5y,Yes,USD/R/IRS/LI3M/BP-VOL/5Y/4Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/4Y,Swap,
1000000,USD,European,5y,Yes,USD/R/IRS/LI3M/BP-VOL/5Y/5Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/5Y,Swap,
1000000,USD,European,5y,Yes,USD/R/IRS/LI3M/BP-VOL/5Y/6Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/6Y,Swap,
1000000,USD,European,5y,Yes,USD/R/IRS/LI3M/BP-VOL/5Y/7Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/7Y,Swap,
1000000,USD,European,5y,Yes,USD/R/IRS/LI3M/BP-VOL/5Y/8Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/8Y,Swap,
1000000,USD,European,5y,Yes,USD/R/IRS/LI3M/BP-VOL/5Y/9Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/9Y,Swap,
1000000,USD,European,6m,Yes,USD/R/IRS/LI3M/BP-VOL/6M/10Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/10Y,Swap,
1000000,USD,European,6m,Yes,USD/R/IRS/LI3M/BP-VOL/6M/15Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/15Y,Swap,
1000000,USD,European,6m,Yes,USD/R/IRS/LI3M/BP-VOL/6M/1Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/1Y,Swap,
1000000,USD,European,6m,Yes,USD/R/IRS/LI3M/BP-VOL/6M/20Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/20Y,Swap,
1000000,USD,European,6m,Yes,USD/R/IRS/LI3M/BP-VOL/6M/25Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/25Y,Swap,
1000000,USD,European,6m,Yes,USD/R/IRS/LI3M/BP-VOL/6M/2Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/2Y,Swap,
1000000,USD,European,6m,Yes,USD/R/IRS/LI3M/BP-VOL/6M/30Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/30Y,Swap,
1000000,USD,European,6m,Yes,USD/R/IRS/LI3M/BP-VOL/6M/3Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/3Y,Swap,
1000000,USD,European,6m,Yes,USD/R/IRS/LI3M/BP-VOL/6M/4Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/4Y,Swap,
1000000,USD,European,6m,Yes,USD/R/IRS/LI3M/BP-VOL/6M/5Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/5Y,Swap,
1000000,USD,European,6m,Yes,USD/R/IRS/LI3M/BP-VOL/6M/6Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/6Y,Swap,
1000000,USD,European,6m,Yes,USD/R/IRS/LI3M/BP-VOL/6M/7Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/7Y,Swap,
1000000,USD,European,6m,Yes,USD/R/IRS/LI3M/BP-VOL/6M/8Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/8Y,Swap,
1000000,USD,European,6m,Yes,USD/R/IRS/LI3M/BP-VOL/6M/9Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/9Y,Swap,
1000000,USD,European,7y,Yes,USD/R/IRS/LI3M/BP-VOL/7Y/10Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/10Y,Swap,
1000000,USD,European,7y,Yes,USD/R/IRS/LI3M/BP-VOL/7Y/15Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/15Y,Swap,
1000000,USD,European,7y,Yes,USD/R/IRS/LI3M/BP-VOL/7Y/1Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/1Y,Swap,
1000000,USD,European,7y,Yes,USD/R/IRS/LI3M/BP-VOL/7Y/20Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/20Y,Swap,
1000000,USD,European,7y,Yes,USD/R/IRS/LI3M/BP-VOL/7Y/25Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/25Y,Swap,
1000000,USD,European,7y,Yes,USD/R/IRS/LI3M/BP-VOL/7Y/2Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/2Y,Swap,
1000000,USD,European,7y,Yes,USD/R/IRS/LI3M/BP-VOL/7Y/30Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/30Y,Swap,
1000000,USD,European,7y,Yes,USD/R/IRS/LI3M/BP-VOL/7Y/3Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/3Y,Swap,
1000000,USD,European,7y,Yes,USD/R/IRS/LI3M/BP-VOL/7Y/4Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/4Y,Swap,
1000000,USD,European,7y,Yes,USD/R/IRS/LI3M/BP-VOL/7Y/5Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/5Y,Swap,
1000000,USD,European,7y,Yes,USD/R/IRS/LI3M/BP-VOL/7Y/6Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/6Y,Swap,
1000000,USD,European,7y,Yes,USD/R/IRS/LI3M/BP-VOL/7Y/7Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/7Y,Swap,
1000000,USD,European,7y,Yes,USD/R/IRS/LI3M/BP-VOL/7Y/8Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/8Y,Swap,
1000000,USD,European,7y,Yes,USD/R/IRS/LI3M/BP-VOL/7Y/9Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/9Y,Swap,
