VOLATILITY,,,,,,,,,,,,,,,,,,,,,,VOLPOINT,,/VOLPOINT,/VOLATILITY
BOND_VOL_TYPE,CALIBRATION_BOUND_FUNCTION,CALIBRATION_FILTER_FUNCTION,CAP_FLOOR_FORWARD_VOL,CURR.INSID,DATA,DOMESTIC_HOLIDAY_WEIGHT,DOMESTIC_WEEKEND_WEIGHT,EXPIRY_DATE_METHOD,EXPIRY_EXTRAPOLATION_METHOD,EXPIRY_INTERPOLATION_METHOD,FOREIGN_HOLIDAY_WEIGHT,FOREIGN_WEEKEND_WEIGHT,FRAMEWORK,INTERPOLATION_METHOD,INTERPOLATION_ORDER,RISK_TYPE,STRIKE_DIMENSION,STRIKE_TYPE,VOL_NAME,VOL_TYPE,VOL_VALUE_TYPE,INSADDR.INSID,VOLATILITY,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/5Y/2.50,0.0101578205539,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/5Y/3.00,0.0109665492034,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/5Y/3.50,0.011789153109,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/5Y/4.00,0.0126104867117,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/5Y/4.50,0.0134282132502,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/5Y/5.00,0.0142364111963,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/5Y/5.50,0.0150361895149,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/5Y/6.00,0.0158249819069,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/5Y/6.50,0.0166046517041,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/5Y/7.00,0.0173741053733,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/5Y/7.50,0.0181331148834,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/5Y/8.00,0.0188841098907,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/5Y/8.50,0.0196259673661,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/5Y/9.00,0.0203602283084,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/5Y/9.50,0.0210872815026,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/6Y/-0.25,0.0078595257047,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/6Y/-0.50,0.0079957677129,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/6Y/-2.00,0.00920824072577,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/6Y/0.00,0.00776020394418,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/6Y/0.25,0.00770774295289,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/6Y/0.50,0.0077101014892,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/6Y/0.75,0.00777568704681,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/6Y/1.00,0.00790105420522,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/6Y/1.25,0.00808759035401,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/6Y/1.50,0.00832652945122,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/6Y/2.00,0.00892015417345,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/6Y/2.50,0.00961354328493,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/6Y/3.00,0.0103534270201,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/6Y/3.50,0.011114545605,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/6Y/4.00,0.0118817157341,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/6Y/4.50,0.0126467782009,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/6Y/5.00,0.0134064062004,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/6Y/5.50,0.0141579815058,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/6Y/6.00,0.0149010319263,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/6Y/6.50,0.0156357817983,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/6Y/7.00,0.0163616177709,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/6Y/7.50,0.0170781980965,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/6Y/8.00,0.0177876022899,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/6Y/8.50,0.0184886878012,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/6Y/9.00,0.0191823061069,,
