INSTRUMENT,,,,,,,,,,,,,,,,,,,,/INSTRUMENT
CONTR_SIZE,CURR.INSID,EXERCISE_TYPE,EXP_PERIOD,GENERIC,INSID,INSTYPE,MTM_FROM_FEED,OPTION_TYPE,PAYTYPE,PAY_DAY_OFFSET,PAY_OFFSET_METHOD,QUOTATION_SEQNBR.NAME,SETTLEMENT,SPOT_BANKING_DAYS_OFFSET,STRIKE_CURR.INSID,STRIKE_PRICE,STRIKE_TYPE,UND_INSADDR.INSID,UND_INSTYPE,
1000000,EUR,European,6m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/6M/6Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/6Y,Swap,
1000000,EUR,European,6m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/6M/7Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/7Y,Swap,
1000000,EUR,European,6m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/6M/8Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/8Y,Swap,
1000000,EUR,European,6m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/6M/9Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/9Y,Swap,
1000000,EUR,European,7y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/7Y/10Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/10Y,Swap,
1000000,EUR,European,7y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/7Y/15Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/15Y,Swap,
1000000,EUR,European,7y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/7Y/20Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/20Y,Swap,
1000000,EUR,European,7y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/7Y/25Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/25Y,Swap,
1000000,EUR,European,7y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/7Y/2Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/2Y,Swap,
1000000,EUR,European,7y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/7Y/30Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/30Y,Swap,
1000000,EUR,European,7y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/7Y/3Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/3Y,Swap,
1000000,EUR,European,7y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/7Y/4Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/4Y,Swap,
1000000,EUR,European,7y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/7Y/5Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/5Y,Swap,
1000000,EUR,European,7y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/7Y/6Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/6Y,Swap,
1000000,EUR,European,7y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/7Y/7Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/7Y,Swap,
1000000,EUR,European,7y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/7Y/8Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/8Y,Swap,
1000000,EUR,European,7y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/7Y/9Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/9Y,Swap,
1000000,EUR,European,9m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/9M/10Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/10Y,Swap,
1000000,EUR,European,9m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/9M/15Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/15Y,Swap,
1000000,EUR,European,9m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/9M/20Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/20Y,Swap,
1000000,EUR,European,9m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/9M/25Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/25Y,Swap,
1000000,EUR,European,9m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/9M/2Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/2Y,Swap,
1000000,EUR,European,9m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/9M/30Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/30Y,Swap,
1000000,EUR,European,9m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/9M/3Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/3Y,Swap,
1000000,EUR,European,9m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/9M/4Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/4Y,Swap,
1000000,EUR,European,9m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/9M/5Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/5Y,Swap,
1000000,EUR,European,9m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/9M/6Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/6Y,Swap,
1000000,EUR,European,9m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/9M/7Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/7Y,Swap,
1000000,EUR,European,9m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/9M/8Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/8Y,Swap,
1000000,EUR,European,9m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/9M/9Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/9Y,Swap,
