ACCINSTRUCTIONMAPPING,,,,,,,,/ACCINSTRUCTIONMAPPING
TREATMENT_LINK.ID,ID,QUERY_SEQNBR.NAME,NEXT_ID,QUERY_SEQNBR.TYPE,BOOK_LINK.ID,PREVIOUS_ID,TYPE,
Treasury_SH_ACU|Bond FVTPL|Bond_TD_Daily Interest Accrual_FCY (NI),6e42891c-fd76-467a-a359-bccf05c08fdb,A_AI_TD_NotAccountingCCY,3afc456f-9e5a-4514-be8f-2c04fca52337,FASQL Query,Treasury_SH_ACU|Bond FVTPL,029b0bfe-3d57-45a9-8434-b2d62e7ba5b8,Trade,
Treasury_SH_ACU|Bond FVTPL|Bond_TD_Daily MtM Trade Contract Ref BUPL_FCY (NI),3afc456f-9e5a-4514-be8f-2c04fca52337,A_AI_TD_NotAccountingCCY,5e6636cc-241b-4273-ab6e-85ba93378810,FASQL Query,Treasury_SH_ACU|Bond FVTPL,6e42891c-fd76-467a-a359-bccf05c08fdb,Trade,
Treasury_SH_ACU|Bond FVTPL|Bond_TD_Daily MtM Trade Contract Ref BUPL_FCY_ACCY,5e6636cc-241b-4273-ab6e-85ba93378810,A_AI_TD_NotAccountingCCY,c06dfb78-8aeb-4973-9279-5b79342e2277,FASQL Query,Treasury_SH_ACU|Bond FVTPL,3afc456f-9e5a-4514-be8f-2c04fca52337,Trade,
Treasury_SH_ACU|Bond FVTPL|Bond_MF_Value Date Settlement,cde3d8f6-2d65-4abe-8def-cd23cbbd4557,A_AI_MF_Premium,9db8103e-5cc3-44d3-8c19-9e60d77b0fa4,FASQL Query,Treasury_SH_ACU|Bond FVTPL,9ecde10c-f842-40f9-8865-e5df6cd8e9c3,Money Flow,
Treasury_SH_ACU|Bond FVTPL|Bond_MF_Daily Interest Accrual PL_FCY (NI),9db8103e-5cc3-44d3-8c19-9e60d77b0fa4,A_AI_MF_Interest_NotAccountingCCY,659d24f0-4fd0-401d-829f-75058660f3a9,FASQL Query,Treasury_SH_ACU|Bond FVTPL,cde3d8f6-2d65-4abe-8def-cd23cbbd4557,Money Flow,
Treasury_SH_ACU|Bond FVTPL|Bond_MF_Daily Interest Accrual PL_FCY_ACCY,659d24f0-4fd0-401d-829f-75058660f3a9,A_AI_MF_Interest_NotAccountingCCY,35ffd94d-34dd-4bf4-8acf-7e6d29975baa,FASQL Query,Treasury_SH_ACU|Bond FVTPL,9db8103e-5cc3-44d3-8c19-9e60d77b0fa4,Money Flow,
Treasury_SH_ACU|Bond FVTPL|Bond_TD_Trade Date Sell RPL_FCY (NI),c06dfb78-8aeb-4973-9279-5b79342e2277,A_AI_TD_Sell_NotAccountingCCY,1ca87b01-83e9-44b4-b7b6-ef3536bb6353,FASQL Query,Treasury_SH_ACU|Bond FVTPL,5e6636cc-241b-4273-ab6e-85ba93378810,Trade,
Treasury_SH_ACU|Bond FVTPL|Bond_TD_Trade Date Sell RPL_FCY_ACCY,1ca87b01-83e9-44b4-b7b6-ef3536bb6353,A_AI_TD_Sell_NotAccountingCCY,eb147ebd-2f5a-4311-8fa1-8787117ba776,FASQL Query,Treasury_SH_ACU|Bond FVTPL,c06dfb78-8aeb-4973-9279-5b79342e2277,Trade,
Treasury_SH_ACU|Bond FVTPL|PSAK_MF_Pay Date Non-Attributable Fee (As Fee),a9d798f7-dd5a-4695-b83e-2f26bc4327eb,A_AI_MF_Non-Attributable Fee,669e71f3-850d-4986-9f2a-8f31e1fdb67a,FASQL Query,Treasury_SH_ACU|Bond FVTPL,35ffd94d-34dd-4bf4-8acf-7e6d29975baa,Money Flow,
Treasury_SH_ACU|Bond FVTPL|PSAK_MF_Pay Date Non-Attributable Fee (Linear),669e71f3-850d-4986-9f2a-8f31e1fdb67a,A_AI_MF_Non-Attributable Fee (Linear),dc2dbf0d-5650-40d0-ac79-66a9d79c9e23,FASQL Query,Treasury_SH_ACU|Bond FVTPL,a9d798f7-dd5a-4695-b83e-2f26bc4327eb,Money Flow,
Treasury_SH_ACU|Bond FVOCI|Bond OCI/AC_TD_Trade Date Buy,65c5ff93-3fc6-4843-8d7c-8c34dc1b306b,A_AI_TD_Buy,2dbbf94d-5f8b-4b5a-aacf-7ed248dcf474,FASQL Query,Treasury_SH_ACU|Bond FVOCI,e972f83b-2bc7-4330-b4ff-ee462d865306,Trade,
Treasury_SH_ACU|Bond FVOCI|Bond_TD_Daily Interest Accrual_FCY_ACCY,2dbbf94d-5f8b-4b5a-aacf-7ed248dcf474,A_AI_TD_NotAccountingCCY,45007349-1891-4d21-a139-aca6789cd35c,FASQL Query,Treasury_SH_ACU|Bond FVOCI,65c5ff93-3fc6-4843-8d7c-8c34dc1b306b,Trade,
Treasury_SH_ACU|Bond FVOCI|Bond_TD_Daily Interest Accrual_FCY (NI),45007349-1891-4d21-a139-aca6789cd35c,A_AI_TD_NotAccountingCCY,71adf260-f527-45f0-89e9-a96da138203c,FASQL Query,Treasury_SH_ACU|Bond FVOCI,2dbbf94d-5f8b-4b5a-aacf-7ed248dcf474,Trade,
Treasury_SH_ACU|Bond FVOCI|Bond_TD_Daily MtM Trade Contract Ref BUPL_FCY (NI),71adf260-f527-45f0-89e9-a96da138203c,A_AI_TD_NotAccountingCCY,5e1d7ba0-9088-48a8-b550-6ac34ffa3629,FASQL Query,Treasury_SH_ACU|Bond FVOCI,45007349-1891-4d21-a139-aca6789cd35c,Trade,
Treasury_SH_ACU|Bond FVOCI|Bond_TD_Daily Premium/Discount Amortization_FCY (NI),5e1d7ba0-9088-48a8-b550-6ac34ffa3629,A_AI_TD_NotAccountingCCY,209d48ff-9ab4-4efd-b3de-440592692e3b,FASQL Query,Treasury_SH_ACU|Bond FVOCI,71adf260-f527-45f0-89e9-a96da138203c,Trade,
Treasury_SH_ACU|Bond FVOCI|Bond_TD_Daily Premium/Discount Amortization_FCY_ACCY,209d48ff-9ab4-4efd-b3de-440592692e3b,A_AI_TD_NotAccountingCCY,16f5fc3c-56f8-47e6-8b57-da2e58df3bee,FASQL Query,Treasury_SH_ACU|Bond FVOCI,5e1d7ba0-9088-48a8-b550-6ac34ffa3629,Trade,
Treasury_SH_ACU|Bond FVOCI|Bond_TD_Trade Date Sell RPL_FCY (NI),f6333dc0-8c0f-4868-9ea6-0f8ff12df46f,A_AI_TD_NotAccountingCCY,8f3c651d-3a10-43be-a1f7-a75455817487,FASQL Query,Treasury_SH_ACU|Bond FVOCI,0f7f1b8b-afde-4862-b2a8-643e26708776,Trade,
Treasury_SH_ACU|Bond FVOCI|Bond_TD_Trade Date Sell RPL_FCY_ACCY,8f3c651d-3a10-43be-a1f7-a75455817487,A_AI_TD_NotAccountingCCY,2ac19d76-6ec1-4a0d-8ac7-d64ab0910dfd,FASQL Query,Treasury_SH_ACU|Bond FVOCI,f6333dc0-8c0f-4868-9ea6-0f8ff12df46f,Trade,
Treasury_SH_ACU|Bond FVOCI|Bond_MF_Daily Interest Accrual PL_FCY (NI),d486ca25-a7bf-461d-8a69-f4dab01e6a79,A_AI_MF_Interest_NotAccountingCCY,fcf8c664-7b6f-4d29-bdc6-7fe4315fffce,FASQL Query,Treasury_SH_ACU|Bond FVOCI,9b9ea9be-c75e-42b9-8253-b0477b7f69cf,Money Flow,
Treasury_SH_ACU|Bond FVOCI|Bond_MF_Daily Interest Accrual PL_FCY_ACCY,fcf8c664-7b6f-4d29-bdc6-7fe4315fffce,A_AI_MF_Interest_NotAccountingCCY,261a3316-c229-45d0-983a-8334628d2416,FASQL Query,Treasury_SH_ACU|Bond FVOCI,d486ca25-a7bf-461d-8a69-f4dab01e6a79,Money Flow,
Treasury_SH_ACU|Bond FVOCI|Bond_MF_Value Date Settlement,e34a3397-d73f-4441-b4d1-effb233fa4b4,A_AI_MF_Premium,d18a6b99-2e5e-4fb5-a3e6-cc540ef21437,FASQL Query,Treasury_SH_ACU|Bond FVOCI,261a3316-c229-45d0-983a-8334628d2416,Money Flow,
Treasury_SH_ACU|Bond FVOCI|PSAK_MF_Pay Date Non-Attributable Fee (As Fee),d18a6b99-2e5e-4fb5-a3e6-cc540ef21437,A_AI_MF_Non-Attributable Fee,abb97f52-1307-4398-8e63-998ea5f13e2d,FASQL Query,Treasury_SH_ACU|Bond FVOCI,e34a3397-d73f-4441-b4d1-effb233fa4b4,Money Flow,
Treasury_SH_ACU|Bond FVOCI|PSAK_MF_Pay Date Non-Attributable Fee (Linear),abb97f52-1307-4398-8e63-998ea5f13e2d,A_AI_MF_Non-Attributable Fee (Linear),eab6ecb1-6769-423e-9e79-8a16007a04ca,FASQL Query,Treasury_SH_ACU|Bond FVOCI,d18a6b99-2e5e-4fb5-a3e6-cc540ef21437,Money Flow,
Treasury_SH_ACU|Bond FVOCI|PSAK_MF_Pay Date Attributable Fee,eab6ecb1-6769-423e-9e79-8a16007a04ca,A_AI_MF_Attributable Fee_Cost,0b3d514d-745b-4182-b084-7d87c9cbf041,FASQL Query,Treasury_SH_ACU|Bond FVOCI,abb97f52-1307-4398-8e63-998ea5f13e2d,Money Flow,
Treasury_SH_ACU|Bond FVTPL|Bond_MF_Daily Interest Accrual PL,35ffd94d-34dd-4bf4-8acf-7e6d29975baa,A_AI_MF_Interest,a9d798f7-dd5a-4695-b83e-2f26bc4327eb,FASQL Query,Treasury_SH_ACU|Bond FVTPL,659d24f0-4fd0-401d-829f-75058660f3a9,Money Flow,
Treasury_SH_ACU|Placement|DepoLoan_MF_Trade Date Principal,04924e88-f21b-41cf-8b83-b704df32a518,A_AI_MF_Premium_TDBI,,FASQL Query,Treasury_SH_ACU|Placement,8ad88283-b25f-43c7-8952-8f68cb80f955,Money Flow,
Treasury_SH_ACU|Bond Amortised Cost|Bond OCI/AC_TD_Trade Date Buy,d527e489-2869-4fc2-a044-05008fd3f125,A_AI_TD_Buy,a342f1fe-e40f-43aa-84ac-c709e517b2aa,FASQL Query,Treasury_SH_ACU|Bond Amortised Cost,0ba04a73-6fde-4aea-926e-7d25acfae68c,Trade,
Treasury_SH_ACU|Bond FVTPL|PSAK_MF_Pay Date Non-Attributable Fee (As Fee) FCY (NI),dc2dbf0d-5650-40d0-ac79-66a9d79c9e23,A_AI_MF_Non-Attributable Fee_NotAccountingCCY,6cf91089-50e3-47d3-a310-98139563521c,FASQL Query,Treasury_SH_ACU|Bond FVTPL,669e71f3-850d-4986-9f2a-8f31e1fdb67a,Money Flow,
Treasury_SH_ACU|Bond FVTPL|PSAK_MF_Pay Date Non-Attributable Fee (As Fee) FCY_ACCY,6cf91089-50e3-47d3-a310-98139563521c,A_AI_MF_Non-Attributable Fee_NotAccountingCCY,,FASQL Query,Treasury_SH_ACU|Bond FVTPL,dc2dbf0d-5650-40d0-ac79-66a9d79c9e23,Money Flow,
Treasury_SH_ACU|Bond FVOCI|PSAK_MF_Pay Date Non-Attributable Fee (As Fee) FCY (NI),0b3d514d-745b-4182-b084-7d87c9cbf041,A_AI_MF_Non-Attributable Fee_NotAccountingCCY,37c41008-4b62-4f5c-9182-604617283e2a,FASQL Query,Treasury_SH_ACU|Bond FVOCI,eab6ecb1-6769-423e-9e79-8a16007a04ca,Money Flow,
Treasury_SH_ACU|Bond FVOCI|PSAK_MF_Pay Date Non-Attributable Fee (As Fee) FCY_ACCY,37c41008-4b62-4f5c-9182-604617283e2a,A_AI_MF_Non-Attributable Fee_NotAccountingCCY,71f8cbae-a79c-4975-9726-0323c5cb94e1,FASQL Query,Treasury_SH_ACU|Bond FVOCI,0b3d514d-745b-4182-b084-7d87c9cbf041,Money Flow,
Treasury_SH_ACU|Bond Amortised Cost|PSAK_MF_Pay Date Non-Attributable Fee (As Fee) FCY (NI),319c7c13-19d1-4523-8447-a1ae87674a4f,A_AI_MF_Non-Attributable Fee_NotAccountingCCY,2fc0c748-45c2-4baf-be60-49b2df2f5c98,FASQL Query,Treasury_SH_ACU|Bond Amortised Cost,290804c0-5c64-4340-8e19-469419c22991,Money Flow,
Treasury_SH_ACU|Bond Amortised Cost|PSAK_MF_Pay Date Non-Attributable Fee (As Fee) FCY_ACCY,2fc0c748-45c2-4baf-be60-49b2df2f5c98,A_AI_MF_Non-Attributable Fee_NotAccountingCCY,ecf6fe8d-6d9a-41d1-81b5-c99a362f4e5f,FASQL Query,Treasury_SH_ACU|Bond Amortised Cost,319c7c13-19d1-4523-8447-a1ae87674a4f,Money Flow,
Treasury_SH_ACU|Bond Amortised Cost|PSAK_MF_Pay Date Non-Attributable Fee (As Fee),ecf6fe8d-6d9a-41d1-81b5-c99a362f4e5f,A_AI_MF_Non-Attributable Fee,f2f3df56-13f5-4b9c-81fa-9403e5c4d8dc,FASQL Query,Treasury_SH_ACU|Bond Amortised Cost,2fc0c748-45c2-4baf-be60-49b2df2f5c98,Money Flow,
Treasury_SH_ACU|Bond Amortised Cost|PSAK_MF_Pay Date Non-Attributable Fee (Linear),f2f3df56-13f5-4b9c-81fa-9403e5c4d8dc,A_AI_MF_Non-Attributable Fee (Linear),e657316f-1bc7-4c65-95f2-2e18bc1b16fa,FASQL Query,Treasury_SH_ACU|Bond Amortised Cost,ecf6fe8d-6d9a-41d1-81b5-c99a362f4e5f,Money Flow,
Treasury_SH_ACU|Bond Amortised Cost|PSAK_MF_Pay Date Attributable Fee,e657316f-1bc7-4c65-95f2-2e18bc1b16fa,A_AI_MF_Attributable Fee_Cost,8826780e-3c74-4039-8212-3522e76e957b,FASQL Query,Treasury_SH_ACU|Bond Amortised Cost,f2f3df56-13f5-4b9c-81fa-9403e5c4d8dc,Money Flow,
Treasury_SH_ACU|Bond FVOCI|Bond_MF_Daily Interest Accrual PL,261a3316-c229-45d0-983a-8334628d2416,A_AI_MF_Interest,e34a3397-d73f-4441-b4d1-effb233fa4b4,FASQL Query,Treasury_SH_ACU|Bond FVOCI,fcf8c664-7b6f-4d29-bdc6-7fe4315fffce,Money Flow,
Treasury_SH_ACU|Bond Amortised Cost|Bond_MF_Daily Interest Accrual PL,8826780e-3c74-4039-8212-3522e76e957b,A_AI_MF_Interest,8f2161d0-a0d3-4f10-af2b-6a509dd9864a,FASQL Query,Treasury_SH_ACU|Bond Amortised Cost,e657316f-1bc7-4c65-95f2-2e18bc1b16fa,Money Flow,
Treasury_SH_ACU|Bond Amortised Cost|Bond_MF_Daily Interest Accrual PL_FCY (NI),8f2161d0-a0d3-4f10-af2b-6a509dd9864a,A_AI_MF_Interest_NotAccountingCCY,9c800b00-4762-4c57-b739-9b0846372afc,FASQL Query,Treasury_SH_ACU|Bond Amortised Cost,8826780e-3c74-4039-8212-3522e76e957b,Money Flow,
Treasury_SH_ACU|Bond Amortised Cost|Bond_MF_Daily Interest Accrual PL_FCY_ACCY,9c800b00-4762-4c57-b739-9b0846372afc,A_AI_MF_Interest_NotAccountingCCY,48dd0f8c-f0cb-4233-94c0-f065f701580a,FASQL Query,Treasury_SH_ACU|Bond Amortised Cost,8f2161d0-a0d3-4f10-af2b-6a509dd9864a,Money Flow,
Treasury_SH_ACU|Bond Amortised Cost|Bond_MF_Value Date Settlement,48dd0f8c-f0cb-4233-94c0-f065f701580a,A_AI_MF_Premium,c096779f-a164-493d-85e3-0a0c16bb58da,FASQL Query,Treasury_SH_ACU|Bond Amortised Cost,9c800b00-4762-4c57-b739-9b0846372afc,Money Flow,
Treasury_SH_ACU|Bond Amortised Cost|Bond_TD_Daily Interest Accrual_FCY_ACCY,a342f1fe-e40f-43aa-84ac-c709e517b2aa,A_AI_TD_NotAccountingCCY,da36b5b8-1333-4950-946a-b3767b752472,FASQL Query,Treasury_SH_ACU|Bond Amortised Cost,d527e489-2869-4fc2-a044-05008fd3f125,Trade,
Treasury_SH_ACU|Bond Amortised Cost|Bond_TD_Daily Interest Accrual_FCY (NI),da36b5b8-1333-4950-946a-b3767b752472,A_AI_TD_NotAccountingCCY,d26e897b-0a9f-4542-937f-a7b4025a3c3c,FASQL Query,Treasury_SH_ACU|Bond Amortised Cost,a342f1fe-e40f-43aa-84ac-c709e517b2aa,Trade,
Treasury_SH_ACU|Bond Amortised Cost|Bond_TD_Daily Premium/Discount Amortization_FCY (NI),d26e897b-0a9f-4542-937f-a7b4025a3c3c,A_AI_TD_NotAccountingCCY,7d40d5d4-c03a-412b-a45f-5c94040644b5,FASQL Query,Treasury_SH_ACU|Bond Amortised Cost,da36b5b8-1333-4950-946a-b3767b752472,Trade,
Treasury_SH_ACU|Bond Amortised Cost|Bond_TD_Daily Premium/Discount Amortization_FCY_ACCY,7d40d5d4-c03a-412b-a45f-5c94040644b5,A_AI_TD_NotAccountingCCY,062d60ae-1a42-44e8-b4a3-bcd67ba4c62c,FASQL Query,Treasury_SH_ACU|Bond Amortised Cost,d26e897b-0a9f-4542-937f-a7b4025a3c3c,Trade,
Treasury_SH_ACU|Borrowing|DepoLoan_MF_Trade Date Principal,f24f4768-4641-40b9-af81-aaee410e8695,A_AI_MF_Premium_BLT_BA,,FASQL Query,Treasury_SH_ACU|Borrowing,9951ebd6-f98d-492b-ad15-8faf39fb6cec,Money Flow,
Treasury_SH_ACU|Bond Issuance|Bond_TD_Daily Interest Accrual,78bc9894-89cf-40a3-85b3-eba32898038e,A_AI_TD_All,e4f7b27d-3ee0-4fdf-94d7-011aa18f0d5a,FASQL Query,Treasury_SH_ACU|Bond Issuance,,Trade,
Treasury_SH_ACU|Bond Issuance|Bond_TD_Daily Premium/Discount Amortization,e4f7b27d-3ee0-4fdf-94d7-011aa18f0d5a,A_AI_TD_All,196e8469-cbb6-4449-bc40-017427ca0d4b,FASQL Query,Treasury_SH_ACU|Bond Issuance,78bc9894-89cf-40a3-85b3-eba32898038e,Trade,
Treasury_SH_ACU|Bond Issuance|Bond_TD_Daily Interest Accrual_FCY_ACCY,196e8469-cbb6-4449-bc40-017427ca0d4b,A_AI_TD_NotAccountingCCY,58c37ea1-0641-42c3-8671-72ae07859cdf,FASQL Query,Treasury_SH_ACU|Bond Issuance,e4f7b27d-3ee0-4fdf-94d7-011aa18f0d5a,Trade,
Treasury_SH_ACU|Bond Issuance|Bond_TD_Daily Interest Accrual_FCY (NI),58c37ea1-0641-42c3-8671-72ae07859cdf,A_AI_TD_NotAccountingCCY,080a28df-e3fe-4e52-b764-97b923b3d8a3,FASQL Query,Treasury_SH_ACU|Bond Issuance,196e8469-cbb6-4449-bc40-017427ca0d4b,Trade,
Treasury_SH_ACU|Bond Issuance|Bond_TD_Daily Premium/Discount Amortization_FCY_ACCY,080a28df-e3fe-4e52-b764-97b923b3d8a3,A_AI_TD_NotAccountingCCY,57ab708b-ea5a-471d-b404-e0de7db823d3,FASQL Query,Treasury_SH_ACU|Bond Issuance,58c37ea1-0641-42c3-8671-72ae07859cdf,Trade,
Treasury_SH_ACU|Bond Issuance|Bond_TD_Daily Premium/Discount Amortization_FCY (NI),57ab708b-ea5a-471d-b404-e0de7db823d3,A_AI_TD_NotAccountingCCY,3f0b8857-7800-484c-bda5-46c9be43c913,FASQL Query,Treasury_SH_ACU|Bond Issuance,080a28df-e3fe-4e52-b764-97b923b3d8a3,Trade,
Treasury_SH_ACU|Bond Issuance|Bond_MF_Pay Date Settlement Principal,2430985c-99ed-431c-8555-e057b1a95b3d,A_AI_MF_FixedAmount,1c5d8e8b-8f38-449f-9cb5-e9e128febf2d,FASQL Query,Treasury_SH_ACU|Bond Issuance,,Money Flow,
Treasury_SH_ACU|Bond Issuance|Bond_MF_Pay Date Interest,1c5d8e8b-8f38-449f-9cb5-e9e128febf2d,A_AI_MF_FIxedFloatRate,de5c4917-1077-4e41-97f8-8861e5232994,FASQL Query,Treasury_SH_ACU|Bond Issuance,2430985c-99ed-431c-8555-e057b1a95b3d,Money Flow,
Treasury_SH_ACU|Bond Issuance|Bond_MF_Daily Interest Accrual PL,de5c4917-1077-4e41-97f8-8861e5232994,A_AI_MF_FIxedFloatRate,26595aa1-4052-4d0e-9adb-c5f5336fb2e2,FASQL Query,Treasury_SH_ACU|Bond Issuance,1c5d8e8b-8f38-449f-9cb5-e9e128febf2d,Money Flow,
Treasury_SH_ACU|Bond Issuance|Bond_MF_Value Date Settlement,26595aa1-4052-4d0e-9adb-c5f5336fb2e2,A_AI_MF_Premium,c92279b9-3d7a-4614-ac16-963d3d615426,FASQL Query,Treasury_SH_ACU|Bond Issuance,de5c4917-1077-4e41-97f8-8861e5232994,Money Flow,
Treasury_SH_ACU|Bond Issuance|Bond_MF_Daily Interest Accrual PL_FCY_ACCY,c92279b9-3d7a-4614-ac16-963d3d615426,A_AI_MF_Interest_NotAccountingCCY,33d4c11d-7a95-4249-b891-fab0cb17026d,FASQL Query,Treasury_SH_ACU|Bond Issuance,26595aa1-4052-4d0e-9adb-c5f5336fb2e2,Money Flow,
Treasury_SH_ACU|Bond Issuance|Bond_MF_Daily Interest Accrual PL_FCY (NI),33d4c11d-7a95-4249-b891-fab0cb17026d,A_AI_MF_Interest_NotAccountingCCY,c63cd3d4-b6ef-4592-b477-ed1b04d75481,FASQL Query,Treasury_SH_ACU|Bond Issuance,c92279b9-3d7a-4614-ac16-963d3d615426,Money Flow,
Treasury_SH_ACU|FX Spot|FX_MF_Trade Date OffBalance Principal,ded0c262-fd59-4b3f-a40d-8aa76eae7f2b,A_AI_MF_PremiumPremium2_SameTDVDNo,f3a3066c-48b2-4250-939f-6b1811caf111,FASQL Query,Treasury_SH_ACU|FX Spot,e1c79d91-2634-41c6-b719-b24c55cbe128,Money Flow,
Treasury_SH_ACU|FX Spot|FX_MF_Value Date OffBalance Principal,f3a3066c-48b2-4250-939f-6b1811caf111,A_AI_MF_PremiumPremium2_SameTDVDNo,f3230f3a-8c11-44aa-bb06-71fff12957e3,FASQL Query,Treasury_SH_ACU|FX Spot,ded0c262-fd59-4b3f-a40d-8aa76eae7f2b,Money Flow,
Treasury_SH_ACU|IRS|CCS/IRS_Leg_Trade Date Commitment,cdf4a0e3-8db0-4634-8321-00c6e3a6f409,A_AI_Leg_Normal,fff60d24-f28d-4a9b-a8cd-2423a4aec2da,FASQL Query,Treasury_SH_ACU|IRS,,Leg,
Treasury_SH_ACU|IRS|CCS/IRS_Leg Closing Date Commitment,fff60d24-f28d-4a9b-a8cd-2423a4aec2da,A_AI_Leg_Closing,d7a40875-d811-4284-8b13-ec433d412bc0,FASQL Query,Treasury_SH_ACU|IRS,cdf4a0e3-8db0-4634-8321-00c6e3a6f409,Leg,
Treasury_SH_ACU|IRS|CCS/IRS_Leg_Daily Interest Accrued_Pay,d7a40875-d811-4284-8b13-ec433d412bc0,A_AI_Leg_Pay,b53c476e-e21a-4076-b8e2-c5e73f785620,FASQL Query,Treasury_SH_ACU|IRS,fff60d24-f28d-4a9b-a8cd-2423a4aec2da,Leg,
Treasury_SH_ACU|IRS|CCS/IRS_Leg_Daily Interest Accrued_Rec,b53c476e-e21a-4076-b8e2-c5e73f785620,A_AI_Leg_Rec,2effc8a6-89ff-45df-893e-460e6fbeac56,FASQL Query,Treasury_SH_ACU|IRS,d7a40875-d811-4284-8b13-ec433d412bc0,Leg,
Treasury_SH_ACU|IRS|CCS/IRS_Leg Maturity Date Commitment,2effc8a6-89ff-45df-893e-460e6fbeac56,,ffbe840d-3960-4dca-b28e-e67b731b75d5,,Treasury_SH_ACU|IRS,b53c476e-e21a-4076-b8e2-c5e73f785620,Leg,
Treasury_SH_ACU|IRS|CCS/IRS_MF_Pay Date Interest_Pay,9d25e591-373e-4c42-92f4-ca29fb98535c,A_AI_MF_Interest_PayLeg,e965832f-ae69-433c-b17a-f6da7ffc43cb,FASQL Query,Treasury_SH_ACU|IRS,f8de56df-6ed6-4914-bb85-b987b8a71ba1,Money Flow,
Treasury_SH_ACU|IRS|CCS/IRS_MF_Pay Date Interest_Rec,e965832f-ae69-433c-b17a-f6da7ffc43cb,A_AI_MF_Interest_RecLeg,78d730e3-3292-4c11-a792-6e150a73f1ad,FASQL Query,Treasury_SH_ACU|IRS,9d25e591-373e-4c42-92f4-ca29fb98535c,Money Flow,
Treasury_SH_ACU|IRS|CCS/IRS_Leg_Daily Interest Accrued_Pay_FCY (NI),ffbe840d-3960-4dca-b28e-e67b731b75d5,A_AI_Leg_Pay_NotAccountingCCY,3ee462f7-cccb-4782-b329-d0269d48861a,FASQL Query,Treasury_SH_ACU|IRS,2effc8a6-89ff-45df-893e-460e6fbeac56,Leg,
Treasury_SH_ACU|IRS|CCS/IRS_MF_Pay Date Interest_Pay_FCY (NI),78d730e3-3292-4c11-a792-6e150a73f1ad,A_AI_MF_Interest_PayLeg_NotAccountingCCY,94dc3c8c-28e8-4e89-96c7-f0a4e2a427dc,FASQL Query,Treasury_SH_ACU|IRS,e965832f-ae69-433c-b17a-f6da7ffc43cb,Money Flow,
Treasury_SH_ACU|IRS|CCS/IRS_MF_Pay Date Interest_Pay_FCY_ACCY,94dc3c8c-28e8-4e89-96c7-f0a4e2a427dc,A_AI_MF_Interest_PayLeg_NotAccountingCCY,7b41714b-f20a-435f-9843-d134e0a8ab41,FASQL Query,Treasury_SH_ACU|IRS,78d730e3-3292-4c11-a792-6e150a73f1ad,Money Flow,
Treasury_SH_ACU|IRS|CCS/IRS_MF_Pay Date Interest_Rec_FCY (NI),7b41714b-f20a-435f-9843-d134e0a8ab41,A_AI_MF_Interest_RecLeg_NotAccountingCCY,be3cd63a-3b1d-4a2b-a4bf-91c8d9bc23d1,FASQL Query,Treasury_SH_ACU|IRS,94dc3c8c-28e8-4e89-96c7-f0a4e2a427dc,Money Flow,
Treasury_SH_ACU|IRS|CCS/IRS_MF_Pay Date Interest_Rec_FCY_ACCY,be3cd63a-3b1d-4a2b-a4bf-91c8d9bc23d1,A_AI_MF_Interest_RecLeg_NotAccountingCCY,fb90dfdf-3527-4c0f-aa19-f6a47e758e52,FASQL Query,Treasury_SH_ACU|IRS,7b41714b-f20a-435f-9843-d134e0a8ab41,Money Flow,
Treasury_SH_ACU|IRS|CCS/IRS_Leg_Daily Interest Accrued_Rec_FCY (NI),3ee462f7-cccb-4782-b329-d0269d48861a,A_AI_Leg_Rec_NotAccountingCCY,a44dd517-e796-4051-b0cd-c5614aae7194,FASQL Query,Treasury_SH_ACU|IRS,ffbe840d-3960-4dca-b28e-e67b731b75d5,Leg,
Treasury_SH_ACU|IRS|CCS/IRS_Leg_Daily Interest Accrued_Rec_FCY_ACCY,a44dd517-e796-4051-b0cd-c5614aae7194,A_AI_Leg_Rec_NotAccountingCCY,ca09ae12-2098-47d9-bd62-2f96f13943a7,FASQL Query,Treasury_SH_ACU|IRS,3ee462f7-cccb-4782-b329-d0269d48861a,Leg,
Treasury_SH_ACU|IRS|CCS/IRS_Leg_Daily Interest Accrued_Pay_FCY_ACCY,ca09ae12-2098-47d9-bd62-2f96f13943a7,A_AI_Leg_Pay_NotAccountingCCY,,FASQL Query,Treasury_SH_ACU|IRS,a44dd517-e796-4051-b0cd-c5614aae7194,Leg,
Treasury_SH_ACU|IRS|CCS/IRS_MF_Pay Date Termination Fee_FCY (NI),fb90dfdf-3527-4c0f-aa19-f6a47e758e52,A_AI_MF_TerminationFee_NotAccountingCCY,80e1bb41-df23-4590-8187-76fddce13614,FASQL Query,Treasury_SH_ACU|IRS,be3cd63a-3b1d-4a2b-a4bf-91c8d9bc23d1,Money Flow,
Treasury_SH_ACU|IRS|CCS/IRS_MF_Pay Date Termination Fee_FCY_ACCY,80e1bb41-df23-4590-8187-76fddce13614,A_AI_MF_TerminationFee_NotAccountingCCY,64507d01-df10-4814-8cb8-37390a454de3,FASQL Query,Treasury_SH_ACU|IRS,fb90dfdf-3527-4c0f-aa19-f6a47e758e52,Money Flow,
Treasury_SH_ACU|FRA|FRA_TD_Trade Date Commitment,42943ada-bb6a-4b7d-b203-5aa76b6a66b0,A_AI_TD_Not_Closing,787a034e-6ff6-4bb8-b41b-530faa9f55c3,FASQL Query,Treasury_SH_ACU|FRA,,Trade,
